# z	DM_EG
5.666482	5460.678989
4.240688	3940.037128
1.750532	1767.979442
1.429839	1747.375413
3.181749	2878.289328
5.845411	4677.067512
2.228756	2122.640028
3.276650	3587.202135
2.525365	2284.412412
4.302354	3594.518586
2.784156	2809.707901
1.336383	1672.317715
3.315358	3337.879862
4.348410	4086.679698
1.104320	1019.460392
0.169839	342.700661
1.291282	1471.534718
3.389527	3545.455979
4.008280	3839.610970
2.482667	2060.579446
2.766895	2425.422043
1.678566	1920.119854
2.284319	1868.138716
3.352176	3302.887734
2.126835	2067.528170
0.890661	1211.627648
2.664977	2838.206213
5.623582	5640.461206
5.622962	4517.998789
1.113213	876.692452
2.360704	2619.451771
4.314199	4273.682653
5.856859	5206.885658
4.353423	3369.558758
1.911388	1920.964500
2.787841	2360.815742
0.892728	494.564837
1.959594	2304.306738
0.830371	721.837787
3.296321	3235.574145
3.540227	3830.304459
5.925301	4435.122852
1.142019	1162.290865
2.050946	2570.029946
1.083905	1089.215188
1.846181	2027.215817
0.506491	434.658713
3.597543	3707.424172
2.375340	2470.786125
4.988249	4853.414033
3.568982	3481.025224
1.042396	1750.188499
2.725330	2536.016594
0.365506	486.639455
2.667802	3436.730897
2.978138	2991.310745
3.652433	4020.026727
4.159665	3884.946492
2.499332	2582.003057
5.533821	4831.956273
4.636906	3996.673308
1.333133	1070.337442
3.875464	4197.905493
1.948702	2147.556325
0.591659	538.215328
1.819173	2006.734307
0.417546	635.828843
1.787394	1884.685912
1.305793	1343.082704
2.697106	2896.307502
4.991870	4859.175241
5.658690	5104.032552
1.356264	1332.327217
5.039815	4597.053673
1.418943	1970.475601
2.082818	1969.234343
2.095392	2338.421713
0.455566	878.848925
1.988357	2069.067366
2.294366	2025.953909
2.580753	2600.816934
1.076110	1146.304695
1.661560	1826.338491
2.210438	1884.822088
2.919098	2594.003148
3.816212	3622.315976
2.593517	2310.758348
1.417849	1408.215490
4.811602	4252.318089
5.234634	5089.586792
4.288430	4406.554258
1.347877	1577.040335
4.912608	4435.070192
2.315382	2452.232455
1.494861	1403.091727
3.365038	3422.428648
3.975799	4034.968414
1.579725	1546.953098
1.240716	1178.211563
1.433830	1888.067503
3.727097	3535.265337
1.751485	1680.709197
1.260972	1308.967657
3.055338	3759.056063
2.923931	3314.961021
2.133839	1835.481693
4.724700	4803.439118
1.888643	1600.927935
3.609080	2695.935257
1.876800	2033.984311
5.638968	4716.385309
3.692779	3152.032702
0.761234	802.179249
3.131035	3259.331914
2.897770	3140.620514
2.597492	2420.107343
1.124313	1063.991057
1.146658	987.782120
4.728272	4024.220604
1.550641	1816.001648
2.286933	2110.307891
0.934964	1072.238780
3.316865	2859.996338
3.452752	3229.913013
4.595252	4635.479676
2.021686	2067.276548
4.213170	4038.490222
1.920861	1647.709048
3.702897	3664.648880
4.727614	3903.879620
1.608771	1722.884832
3.479497	3825.858049
4.748946	5245.765560
1.368225	1345.635563
1.597667	1613.284021
3.805426	3728.221598
2.864424	2545.741301
2.826073	2452.017691
0.974256	1161.881641
3.270628	3103.763031
5.522525	4439.442306
4.988357	3922.626932
2.257844	2836.271026
0.466299	391.017555
2.530745	2905.624603
2.035606	1810.026726
1.117995	860.081415
3.367654	3632.860431
1.761505	2263.672965
5.584273	5189.292191
2.996729	3389.028552
2.036560	2112.444128
1.065413	1140.167408
3.904222	3826.135911
5.320410	4973.513204
4.037624	3707.807734
0.508501	705.888082
1.877398	2143.603391
4.064914	4128.290906
1.294022	1242.840145
5.760221	5280.357573
0.750099	991.222452
2.339498	2260.674320
1.831213	1958.850701
4.790100	4320.624268
4.007456	3677.233318
1.098694	1159.913155
4.816059	4133.553066
4.412143	4380.471718
0.782372	696.091398
1.946510	1851.128782
2.820787	3110.760853
4.789966	3990.249475
2.391288	2224.184576
2.306154	1920.802482
4.374923	4084.362627
3.769924	3902.553132
3.271791	2756.070026
0.634696	715.579366
1.088644	1068.843563
4.545594	4142.002029
2.891212	2869.892905
5.525123	4963.270723
2.150426	2179.458801
2.475202	2527.723856
5.043164	4925.218419
2.259162	1933.690518
3.581561	3301.268558
1.231606	1460.838740
1.944633	1976.746043
3.460815	3633.707948
3.171593	3688.447722
4.578417	4381.754411
3.272938	2956.297817
1.416561	1622.514780
5.243883	4732.002362
0.905869	897.621838
0.715350	795.214235
1.659374	2002.297261
4.970710	3895.937456
0.744826	818.503668
0.942727	1133.288420
4.258643	4593.609875
2.629514	2731.556488
1.578685	1612.868514
0.409646	196.803603
0.947492	919.846613
1.461274	1508.419578
4.032010	3723.147246
0.803767	766.886783
3.032956	2934.015014
1.618172	1995.143006
3.493472	3051.743521
2.948305	2982.620648
1.264468	884.073152
3.956891	3212.666745
3.108774	2999.445428
1.954351	2071.342086
0.646581	654.349450
5.101982	4794.578173
1.266127	1087.703973
3.177414	3421.448467
1.581606	1293.822417
2.083700	2020.343958
3.009314	2985.062279
5.303528	4934.402733
4.521947	3726.691458
4.931619	4289.195488
4.577944	3695.057586
4.721060	4346.034250
4.616205	4525.454941
2.773266	3173.732628
3.722741	3661.012877
3.526406	2967.796408
3.495724	3231.876075
5.622648	5232.549900
5.901814	4865.247117
4.789945	3680.524762
2.890001	2649.449748
5.140652	4431.735336
1.663606	1149.995009
1.807486	1825.518859
5.227443	4695.421448
1.781731	1711.382339
0.655575	670.799118
3.296060	3519.748100
5.826081	4863.990311
3.972491	4159.915350
4.045164	4503.333572
2.075079	2130.765078
3.105435	3302.843507
2.260591	2652.373938
3.794068	3955.892521
5.756385	5032.739226
2.721433	2322.846869
0.928586	1054.584950
5.678176	5132.483407
4.545602	4625.416020
0.636551	413.612537
0.966087	613.264708
1.336385	1133.723772
2.495950	2009.938392
3.503587	2983.983880
4.537164	3934.089042
5.768893	4970.706952
1.769738	1602.169724
1.960755	1941.309194
0.451512	263.354695
3.434923	2847.090525
3.263568	2940.651813
1.772655	1937.203242
4.124696	4226.356534
0.536682	712.299963
2.397060	2796.220468
0.223762	198.439274
0.597104	421.964879
4.790151	4778.101487
1.343238	1270.208668
2.571412	1799.159161
1.931176	2106.178931
3.230432	3610.559170
0.656356	810.130806
1.131473	1125.834267
5.539175	5436.698684
1.398227	1872.645546
1.999048	1957.924545
5.803853	4775.131853
0.619213	772.208299
4.487110	4060.118484
4.063278	3838.198522
2.970492	2517.095749
4.742256	4405.162552
4.581548	3840.990807
4.662872	3681.078775
4.237713	3503.579497
3.303042	3378.487273
2.934836	2434.372292
3.141743	2783.502983
3.105209	2857.306625
1.876334	2324.587425
5.410652	4860.907198
0.658403	594.660037
3.346553	3289.112606
2.269398	2262.689411
1.705641	2053.129292
2.598140	2711.858398
2.565658	2970.578330
0.527844	787.102172
1.300285	1341.301183
1.109157	1357.614414
2.340792	2339.637327
2.252671	1936.836180
1.378474	1508.199015
0.991378	866.848827
1.352872	1183.498202
1.433250	1560.381168
1.505430	1479.321862
1.710675	1634.092751
4.533946	4149.506903
1.989770	2014.020245
0.703482	1059.288250
2.781444	3372.763123
2.822509	3019.313332
5.912924	4853.904711
2.008998	1960.891965
4.070524	3347.387969
3.163841	3527.506288
2.932381	3113.821006
4.173769	4602.630660
3.944551	3893.736471
4.933715	5015.705915
1.689168	1743.967849
0.388035	453.094669
2.627271	3241.151636
4.692652	4177.767809
1.034288	815.923245
2.597119	2432.829970
0.345905	347.042109
5.309832	4524.246284
5.146129	4647.191277
1.210930	1166.903344
2.172710	1650.850557
3.037537	3242.829304
2.906680	2443.425378
2.230757	2684.853459
5.119980	4340.342181
1.141729	1040.359855
2.767148	2786.837546
2.341555	2246.280556
3.979697	4086.518347
0.747425	959.928982
3.830196	3634.488126
2.348307	2031.555740
5.212097	4883.708273
3.419575	3537.066200
1.523492	1515.017624
3.407262	3553.472086
4.307859	3987.176490
0.999257	1193.122283
1.638444	1513.607097
1.722233	2152.467452
0.621049	690.134126
2.903086	2905.784089
1.073179	987.307156
0.572862	1073.017020
1.023603	1291.658484
5.048041	4579.273075
0.923602	852.806279
1.083133	862.882897
1.574172	2088.514022
2.722514	2792.429172
5.910537	3940.222241
4.247759	4049.033415
1.553890	1656.331946
2.900611	2933.163879
3.894308	3930.908509
1.280882	1436.398739
2.096115	2554.428518
0.243086	288.559633
5.557618	4588.446135
1.413457	1366.184419
0.948560	626.329003
2.380010	2777.673132
4.670694	3591.970254
4.551256	4327.750884
1.278154	1648.146009
2.773825	2655.526153
2.925885	3043.065540
3.090127	3760.198443
4.486783	4075.707330
4.296520	3849.697985
5.261447	5242.655769
4.620459	4227.797542
0.252504	258.963607
3.992305	3673.356664
4.716137	4110.515049
0.771032	697.886333
1.492981	1574.133633
2.427070	2219.015545
1.306296	1437.718576
3.671313	3582.541041
1.471212	1278.659275
1.645059	2019.941466
3.288926	2923.380230
5.111117	4283.144532
0.721174	950.165506
2.519136	2600.358758
3.026741	2848.160651
1.151293	1230.596295
4.176196	3995.181758
1.318732	1679.887012
2.665762	2649.364643
5.994423	4792.489686
0.413272	379.726616
3.483117	3605.094704
1.636409	1410.413430
2.357055	2118.132365
2.434169	2137.486548
4.044274	3437.425392
0.837129	924.909559
2.246879	2721.958394
4.886198	4635.422790
2.055500	2647.355898
5.487301	4491.892832
4.203553	3840.354312
3.504352	3364.849289
2.157374	2506.386465
1.263965	1493.987194
1.751880	1928.114163
5.348076	4311.287735
1.974027	2308.664771
5.226674	5520.625673
3.107897	2690.254728
0.688860	686.474163
2.282925	2383.297210
5.646077	4534.812823
1.182570	840.452009
2.167026	2487.546170
3.578114	3381.166870
4.055531	3941.945070
5.858370	4634.311007
4.513266	4027.827979
3.906929	3949.742009
3.418979	3411.086091
2.506343	2301.838506
5.206904	4138.525346
1.398119	1218.323861
0.724528	567.375537
2.455967	2628.646646
1.673296	1801.379462
1.478184	1396.760838
3.917398	3646.843944
0.672193	697.660755
3.498383	3352.050398
5.178691	4673.544864
4.505506	4172.115190
5.089250	4116.093429
1.535003	1543.993297
0.266215	101.002113
0.731875	770.618015
1.629561	1878.012978
4.931010	4403.628424
0.517422	769.694850
4.172982	3757.769490
3.136061	3339.811871
3.685247	3156.993448
4.696843	4276.582233
5.743600	4806.940240
2.981520	2277.022315
4.168765	3884.807996
1.467104	1256.237595
5.185859	4409.135248
2.267369	1993.785422
0.468837	326.661600
2.792566	2716.755602
3.633502	3780.090696
2.692855	2967.915422
0.890312	1297.886928
3.925908	3574.174393
4.897730	4395.719106
4.304680	3362.549597
5.543823	5631.912010
1.233264	1520.859992
1.418294	1602.017241
0.947591	982.165045
4.396931	3458.026614
1.583584	1965.141700
4.132861	4417.170825
4.723863	4378.762411
0.657137	658.627187
5.589042	4784.127018
0.623676	640.331426
2.186734	2266.635789
3.375978	3324.250282
1.315859	1065.567041
2.601661	2722.548265
4.739996	4268.588525
0.927575	1021.201034
3.751727	2826.322796
1.618851	1904.841812
5.712200	4747.862501
5.003011	3905.692155
2.894434	3107.645722
0.527192	674.786018
0.583027	795.296478
4.769890	4809.706378
0.353018	240.824382
2.602124	3175.566573
3.447630	3473.112278
1.625364	2327.066027
1.159658	1396.854527
0.262367	345.485656
3.219295	3520.906332
1.607438	1206.647204
5.817588	4945.620866
5.990040	4391.692041
5.049349	3569.290322
2.125158	2425.232894
0.529110	592.959357
1.027371	1260.780319
2.953389	2889.189799
2.533151	2317.640322
1.121199	1608.487341
2.413711	2274.650544
2.814863	2404.850196
0.946400	704.926464
1.143348	1099.178958
0.265868	212.842685
1.980461	2324.698138
4.932521	4886.395998
4.821808	3630.753835
1.888394	2098.362337
1.535757	1914.026561
1.777502	2251.244751
5.311458	4105.177432
0.834098	920.396338
2.043957	1775.146365
2.607469	2760.284326
2.318336	2533.930182
2.357214	2514.035977
2.772803	3115.938583
1.337839	1521.486051
1.141362	1199.235369
4.989222	4896.178692
2.776823	2941.217690
4.523891	4653.581370
2.716622	3146.482346
1.277134	1429.167613
0.376084	483.709041
5.419900	4759.926498
5.625171	4900.767217
4.416495	3802.822564
2.509172	2232.937403
1.575514	1865.760985
1.246109	940.894139
2.238658	2150.720520
0.596864	515.758112
1.323936	1901.682613
0.709342	832.437206
1.177104	1027.161171
0.579842	834.893097
3.978517	3816.705923
2.114432	2409.662528
0.212427	178.485417
2.253213	2396.979920
3.074707	2842.732912
0.507936	621.281649
5.877847	5080.576727
4.658793	3364.807232
3.001493	2590.910646
4.623556	4330.562591
3.269548	3205.614035
0.430477	160.569790
1.290230	1275.072614
2.146110	2079.944263
3.247029	3290.491018
5.432336	5151.054697
1.364724	1303.482490
2.514500	2397.514795
4.202825	3419.659990
3.333151	3425.345308
0.908521	699.856407
0.508603	755.282089
3.457078	2749.563292
2.452291	2767.100390
1.024650	1266.642590
4.817897	4127.772829
1.088110	1325.356534
4.920563	4436.620921
2.024362	1964.998131
3.050736	2878.205409
3.843753	3434.517606
0.747316	739.468846
1.408205	1503.451327
0.606813	673.128728
2.657487	3411.985373
1.904308	2009.460748
0.100634	148.439020
2.307729	2792.929913
1.849424	1321.245134
3.226409	2947.922157
2.259463	2561.132564
1.528913	1872.183418
5.830280	4820.246108
2.622788	2478.757880
0.198295	213.466727
2.947537	3185.482714
3.818413	3699.540048
1.888108	2216.252860
1.691893	2056.201511
0.871544	1001.235901
0.710726	679.778839
1.946644	2240.190849
1.153209	802.285316
1.020053	1290.523350
5.263408	4680.170135
1.728602	1898.995882
2.911095	3352.460966
2.463894	2437.372778
5.168860	4614.583308
5.590808	5063.471161
1.398478	1099.936925
5.717285	3847.872064
3.126069	3255.755548
1.457820	1390.804165
1.338560	590.525698
2.720742	3053.508049
1.383827	1177.258360
2.826762	2387.712384
1.520835	1728.349033
1.549992	1105.384021
4.169350	4173.108301
2.676323	2194.381714
2.753736	2973.213438
1.099302	1414.978837
1.363993	967.357955
5.373077	4741.378294
1.449492	1583.056011
4.900253	4246.601218
4.855529	4267.645535
2.272302	1830.531295
3.183861	3264.464268
4.861303	4125.650997
4.034506	3662.902622
1.841133	2115.085135
2.104552	1992.561400
2.512821	2257.062736
4.525738	3775.466347
3.972113	3681.082257
1.913168	1832.779816
2.306929	2630.878619
3.502381	3387.385151
1.442053	1206.203266
1.294207	1614.881924
0.428322	371.905245
1.720697	1837.639687
2.407202	2717.935097
1.650657	1191.759775
2.229991	2424.446334
1.907064	2000.390080
2.624617	3190.366834
1.191638	1172.634410
3.022671	2378.478732
3.807344	3988.743067
1.916517	1823.821775
2.911735	2179.575348
2.292021	2028.832765
0.984173	621.520263
1.545353	2474.487815
4.126334	3964.023929
2.387667	2544.666088
2.912075	2891.093810
3.298413	3888.411343
2.880038	2868.218416
4.815637	4229.877564
2.729216	2422.263761
4.379033	3501.985354
0.640859	781.362440
1.953460	2191.404200
1.856355	2196.701200
2.963812	3176.071901
2.887363	2788.059923
3.118216	2790.870368
4.833452	3917.822016
4.097667	4168.983127
0.425660	399.358174
1.997404	1851.572490
1.241954	1380.796580
3.123127	3484.298698
0.753296	618.150376
1.376609	1689.761797
0.973693	961.246285
2.274574	2162.529117
3.007334	3251.041886
4.071376	3358.527641
1.136026	900.121071
4.754105	3954.208235
0.648375	1192.813007
1.752130	1970.055199
4.876156	4574.352517
4.218577	3692.058009
2.128329	2414.761518
0.967065	1136.749263
0.333930	304.899135
0.912780	877.959347
4.409812	3979.256769
1.055912	939.702384
0.418351	282.755783
5.383301	4776.984642
2.670336	1886.883557
1.096873	1067.209848
2.349073	2383.393074
3.283482	3166.779606
1.545940	1632.685151
2.345247	2940.854728
2.446585	2565.757710
0.789476	638.928851
0.982140	1006.780832
1.452438	1737.770402
0.158128	138.988230
1.112559	1570.993771
1.528103	2125.292174
1.336909	1978.922413
1.873123	1784.593966
1.132841	1039.387486
1.442513	1287.227671
3.294511	3678.627120
5.507100	4955.613852
1.584128	2232.943264
1.413555	1129.516417
2.459401	2280.565357
2.155014	1771.670477
3.578948	3631.455103
1.186171	1206.581218
1.616883	1679.547769
1.631664	1793.914681
5.055839	4912.425236
1.146978	1644.670188
2.133668	2206.109650
2.163308	2442.761145
1.301347	834.679814
3.664183	3889.551591
0.250789	200.531059
1.379309	1356.476391
3.040279	2520.531039
1.055608	1137.582049
1.224233	1760.660394
0.502417	308.178919
2.778492	2561.647910
3.316224	2963.827185
0.879188	805.899873
2.336223	2533.943460
2.494610	1963.629904
1.467675	1507.724379
2.102263	2037.746743
1.272103	1444.471162
1.549053	1801.348971
5.200864	5008.535301
1.872755	1149.106978
2.528713	2040.213631
1.083549	968.353613
0.828721	893.198005
0.691646	795.653349
0.923175	940.672153
0.976941	925.160226
3.870165	3990.881290
2.359821	2634.132248
1.255067	1555.781725
0.616046	506.730319
4.752278	4509.442972
1.971375	1868.550479
3.231500	3386.952873
0.804565	1163.118680
3.785748	3665.635209
1.519701	1863.873664
1.306180	1710.700269
2.803537	3114.707661
5.172133	4797.353095
3.515908	3603.217620
2.664783	2118.257888
1.823368	2219.405384
3.367052	4477.168037
4.041625	3532.347764
3.682669	3182.779390
1.035785	1088.522441
1.739782	1613.090007
4.524596	3773.655637
1.053175	1349.318672
2.639668	2657.353540
2.881424	2810.644651
0.739240	886.370803
5.055191	4197.909053
1.079906	1185.145492
1.786950	1713.728183
0.818932	1196.834448
2.454522	2351.626361
0.704868	879.172407
1.201697	1223.978087
1.596263	1329.305649
5.666003	4985.625776
0.409003	584.671903
3.574222	3304.170319
4.932496	4961.714733
1.218287	1304.421183
1.060061	847.281696
3.121279	3111.849238
3.770173	2606.604458
1.992928	2282.388278
2.623720	2808.201802
2.280511	2165.624904
4.079752	3623.686394
1.120784	1056.394451
2.079689	2281.601974
3.136962	3249.023803
3.692658	4063.434353
1.911085	2139.852105
3.525030	3942.004330
1.217623	1399.347136
5.158393	4124.234604
4.545121	4204.846407
1.167597	1107.500326
2.723056	2732.245700
0.616784	896.461412
1.210845	731.814466
4.612730	4185.971664
1.738541	2155.007116
5.973130	4905.262922
3.835107	3443.126511
1.822671	1730.415532
0.155763	319.353458
1.175600	861.691710
2.537059	2842.832481
2.398101	2965.028191
1.086185	1544.394290
5.364553	4248.861234
2.114646	2131.390067
0.650985	882.526499
1.913864	1991.271626
4.131412	3165.501571
3.851730	3684.076225
1.919760	1770.460290
2.849526	2821.337105
1.124890	1324.790487
1.853390	1629.453676
3.037213	2546.552491
1.338465	1550.310635
3.152660	3324.518048
2.904078	2630.239506
0.341872	325.768433
1.142139	1064.875811
4.483636	4307.121478
4.734278	5418.203824
2.879536	3062.615662
1.683880	1751.164478
2.025685	1898.986162
2.328526	1977.464904
0.342677	279.282369
4.552690	4733.093744
2.793028	3124.101331
1.143164	1443.901726
1.243346	1031.331212
1.209793	1114.739941
1.515747	1037.426838
4.147785	3402.571329
1.873661	1691.696238
0.799760	823.319295
0.729920	668.757107
3.471865	3276.683985
1.806736	2573.736455
0.374795	286.861597
3.076067	3089.348237
3.027436	3298.184746
5.482764	5071.129563
5.303997	5165.278330
2.072642	1843.576451
0.995707	1459.535767
5.440725	4885.205267
5.522310	4725.450170
1.352221	1614.225221
4.447170	4378.617538
1.446702	1129.895744
3.227682	3127.030206
1.503145	1496.436465
1.963678	1618.845115
2.688596	2906.353131
4.184295	4028.236526
4.364743	4461.555094
2.095081	1819.620389
5.689850	4921.914763
0.972690	921.485899
2.321725	2506.322510
3.547872	4068.645596
5.545106	3942.179716
1.072682	1304.576095
0.824814	239.360208
3.068643	3219.969640
0.769810	883.451771
1.550828	957.389566
1.154276	975.004288
4.756821	4015.139670
2.488293	2738.439027
4.645837	4391.851804
3.596094	3743.801891
3.416655	2922.727596
1.743022	1670.964994
2.804736	2946.883844
2.802408	2348.685697
2.322672	2013.373682
5.672930	4325.480012
0.766484	1109.417724
0.841334	1083.045661
4.584218	4599.019650
5.439633	5543.593139
1.437054	1474.808604
4.576419	3641.319673
1.622229	2199.631608
0.860558	853.062645
1.002775	1135.421491
3.093104	2783.583115
5.302543	5085.613589
1.969073	2089.249482
1.262082	1264.812253
2.603055	2914.589508
1.218224	1398.120559
2.022578	2460.669515
0.912442	522.785124
5.841765	4865.146182
3.921342	3789.036363
0.655697	585.858882
2.519680	3023.574142
2.252777	1784.401642
2.049229	1954.289809
2.033856	2312.062527
5.232459	4838.980056
2.485124	2167.623565
1.987023	1586.405633
2.752533	2870.621006
1.150394	1421.937275
5.135090	3922.760562
0.684523	585.914596
2.805673	2853.341952
5.266072	4700.700940
2.592131	2626.329870
2.306175	2450.427396
1.764451	1715.583242
1.082345	1306.364354
2.736815	2289.206774
1.243623	1117.451646
5.368119	5162.918158
1.998040	2292.496122
3.565247	3312.361198
2.089820	2728.906438
3.582820	3334.879333
1.818081	1703.248346
2.310151	2100.326445
2.803900	2925.628995
2.293451	2046.411271
2.289443	2306.812359
1.695233	1620.162852
1.281319	1512.381890
2.005636	1901.537199
3.283797	2973.829090
2.955629	3380.121448
0.443162	531.106908
2.771507	2904.573116
2.681433	1994.633309
1.125423	990.952459
1.335273	1056.870659
3.518549	3638.490767
3.672306	2539.445278
5.670541	4782.911640
4.407071	4052.772424
4.562587	4266.123294
3.348249	3620.527085
1.611684	1542.195615
3.482180	2987.131005
2.514695	3256.763015
5.161601	4860.240073
2.179733	2326.310489
4.084261	3994.998106
0.458154	230.892777
0.448072	686.054605
5.212442	4999.619497
5.388937	4935.099940
2.338872	2473.837016
5.117166	4008.612775
1.015074	561.888030
0.326501	346.297897
1.053846	1297.973634
1.403383	1323.044803
0.260531	185.807149
0.900095	597.032550
5.023024	4285.261044
4.843659	4281.480156
2.383601	2076.466238
5.738377	4823.948546
1.078567	1740.983852
5.446585	5203.831543
2.792400	2747.867786
3.442030	3229.692772
0.907897	814.716261
3.071679	3054.549775
3.513260	3864.701318
5.275604	3860.777131
0.584284	820.168870
3.706512	3467.294011
1.735831	1780.806462
1.675064	2091.871975
2.830929	3121.195904
1.958910	2270.938745
1.627862	2190.323912
5.522490	4811.227406
4.318176	3830.594816
4.570263	4115.529333
1.221988	1445.675489
1.952737	1686.114860
1.502105	1461.364018
3.394827	3233.877615
2.066231	2241.560411
0.703501	439.610502
1.254689	864.169998
2.137658	2246.850398
1.800916	2364.128074
5.124961	4696.046143
1.072074	1219.061544
1.358974	1203.744166
5.467256	4808.224675
0.486394	399.354590
5.853835	4966.338839
1.080097	1419.378325
1.148919	579.530296
2.784645	2887.313606
2.083111	2068.014378
0.696269	985.325301
2.781126	2754.187804
4.483948	4192.472252
3.350696	3140.588008
5.007164	4467.939927
1.491805	1767.545437
0.402901	507.676284
2.584121	2338.276894
4.807485	4128.253180
1.264272	1409.082502
0.847117	882.678373
5.182872	4382.109985
5.647528	4941.695268
0.683056	980.462969
0.788487	666.261703
1.238743	980.412096
3.588847	3596.337810
3.950328	3652.422836
2.104471	1980.388092
1.296633	1140.049717
1.950157	2397.254664
5.867125	4987.375047
1.161458	1934.501376
1.649203	1339.143625
1.563242	1276.844505
3.587899	3722.720625
5.086777	4781.389624
2.310353	2539.659325
0.940506	981.891531
2.467879	2804.448322
1.280758	984.507084
3.437616	3485.105816
3.167037	2884.584328
0.437107	470.096045
1.028946	504.223424
0.845951	563.029093
5.036148	4655.901913
5.022047	4434.311328
3.360475	3752.573237
4.239525	4108.196891
1.916892	1747.653530
3.878211	3443.091624
0.724414	382.218501
0.879076	645.641099
3.330599	3288.773134
3.714856	3845.533407
1.542345	1396.700455
0.228801	337.786743
0.541139	671.411529
1.387647	1732.334638
5.555436	4508.147845
5.250750	4453.647180
0.679085	584.293592
2.349461	2242.445048
5.738371	4577.418131
1.006867	1064.233037
5.299087	4376.589795
3.198421	3043.301269
3.266894	3393.777599
0.862189	867.526443
2.245011	2129.542113
4.949735	4518.471094
2.717257	2170.749918
2.104029	2487.308639
2.951147	3044.339049
2.702283	2653.966156
0.926317	1004.760440
0.406183	462.833354
2.826407	2841.027438
1.086278	837.936928
0.322282	678.775337
1.707956	1646.966912
2.724111	2400.492546
0.766694	937.783886
3.786693	3378.763889
2.822360	2900.228403
1.532480	1942.066379
1.137719	1595.983941
0.253473	496.952809
5.733288	4523.293813
5.756417	5074.578476
2.437430	2576.791478
5.509374	4991.067561
1.021065	1212.123856
5.895385	4886.452324
2.304099	2216.633826
0.908356	1249.372944
1.361938	1429.457975
5.403963	4490.701132
3.146656	2720.067980
2.503013	2624.364119
1.066504	1062.373359
4.489471	3462.273652
5.216439	4723.412238
2.821035	3234.600489
1.226827	1065.866541
4.911641	4442.781864
5.785844	5281.038104
0.936061	1139.699541
1.718118	1483.493596
4.768615	4348.707725
0.881948	564.750823
0.986004	989.204390
1.665138	1603.599980
2.148875	2262.694686
2.182125	2422.431169
3.798164	3155.820342
1.869245	1864.826756
1.564645	1547.850240
0.835285	1249.739159
2.210305	2647.405559
0.766576	517.819617
4.232011	3729.050587
2.989403	3055.814340
2.308269	2362.284841
1.709220	1828.908721
1.639179	1646.542793
2.483646	2217.536594
1.672872	1423.354076
3.044414	2601.338655
5.715278	4278.233817
4.524259	3801.102036
3.979756	3972.845350
3.082021	3205.958311
3.700095	4260.673135
1.439710	1662.373209
1.240476	1254.858559
0.653983	737.715989
1.029806	716.661919
0.420877	306.307449
2.494581	2192.814652
1.594110	1386.991772
1.160119	902.811465
3.109156	3216.412097
3.420639	3501.905030
1.272232	1257.978383
2.302349	2413.612874
3.110862	3115.592411
1.739539	1873.655581
1.654248	1683.187475
1.140941	989.006077
3.311843	3016.927664
3.283952	3347.948028
2.460188	2751.208846
3.660763	3211.587877
1.619177	1397.068234
1.134400	1035.121342
4.958094	4471.762478
4.413237	3735.856869
1.727392	1651.946563
3.430501	3182.181602
5.425133	4325.756194
1.027499	1249.703060
4.718817	4981.961722
3.655451	3879.311921
0.655022	1060.869603
0.759569	841.407562
1.031796	1313.169550
2.320317	2506.296539
0.387076	398.310291
4.710920	4837.037184
1.400743	1433.721629
1.121026	856.139066
4.193177	3587.811394
2.296904	2260.091463
3.610228	3225.095208
2.380754	2375.418183
1.469577	1524.892034
0.583881	548.925542
0.580914	705.499919
4.835008	4775.984546
5.535313	4502.962090
2.158940	1941.341328
3.572113	3038.751764
3.871020	4236.475212
3.183161	3285.938666
4.073153	3396.963588
5.034195	3571.321174
2.000522	2088.821719
4.012140	3823.405399
4.146515	4156.633385
1.488807	1798.616534
3.209894	2921.573725
4.812812	3998.297088
2.426912	2576.969858
1.688933	1671.731452
2.713530	2719.574841
1.969440	2176.291632
3.282571	3358.246934
0.683679	660.219262
2.784667	2262.736817
4.016756	3848.561951
4.844230	4553.733452
2.130560	1827.642537
1.409995	1180.409201
0.647683	827.081964
2.624957	2575.589433
0.717507	692.836732
3.608846	2680.194629
3.979871	3985.179926
0.616239	951.708298
3.134520	2750.603418
1.792220	1736.916309
1.272393	955.842510
3.254154	2507.124399
1.569096	1646.636020
1.838952	1809.893959
4.267061	4065.623279
2.666271	2883.775467
5.154815	4211.464993
0.753482	902.451253
1.589988	1561.101020
1.947333	1879.010333
1.464977	1876.299323
5.265063	5018.710250
5.791210	4451.168178
2.880379	2557.514109
3.484267	3327.113031
1.721222	1546.000770
3.700892	3294.605421
0.564846	658.769479
1.927511	1575.113615
1.020366	650.680596
0.201074	416.133194
4.363103	4166.756181
4.108097	4162.541916
3.746243	3243.595651
1.155128	1564.997416
1.940861	1628.192986
5.212983	4278.459275
0.393359	357.957835
1.555982	2120.596957
1.843030	1826.405465
5.208247	5279.435530
1.688893	2213.788330
1.073735	926.751832
0.700617	817.887335
0.663097	818.158340
3.078003	3550.691849
1.922160	2466.883999
1.241823	1556.552514
2.189394	2566.808944
2.060394	2510.358702
2.455764	2515.325711
4.042482	3368.783952
0.644832	609.324214
4.558937	4185.744109
3.448876	3745.451318
2.675892	3302.728866
1.540198	1906.206132
1.216762	1369.407510
2.880271	2516.757158
3.676273	3151.515576
2.480405	2607.869706
0.758730	677.684851
3.236817	2907.667533
5.318150	4151.611711
