# z 	 DM_ext
0.328236	250.742060
0.023684	59.251746
0.108218	146.238508
0.126448	370.270908
0.018890	54.047035
0.237037	150.362565
0.350544	434.300204
0.066500	132.403898
0.092047	46.140678
0.171971	61.687015
0.120392	168.673091
0.196893	176.442086
0.191461	222.818537
0.513444	402.125771
0.051114	74.050264
0.047431	46.855904
0.155979	320.357385
0.233776	183.866150
0.071749	175.531720
0.425499	397.480790
0.036254	68.012647
0.277553	246.829443
0.207186	336.173819
0.358210	542.513606
0.002644	18.577876
0.324163	392.127168
0.300138	230.136797
0.205022	264.135256
0.369121	666.324535
0.022976	51.701627
0.136802	325.521529
0.072049	75.318346
0.438361	643.657613
0.087891	147.667269
0.059066	134.860666
0.113577	200.271597
0.006718	18.895298
0.130990	224.865874
0.174105	354.923360
0.137961	138.827157
0.062701	186.150277
0.245375	70.522959
0.114270	26.421270
0.165667	173.879568
0.158140	277.304282
0.335692	238.013184
0.381307	482.146166
0.479946	520.982668
0.168416	138.823467
0.107424	85.247409
0.182441	52.024270
0.050476	71.808707
0.067984	84.541055
0.174807	129.043561
0.085796	250.621537
0.165384	270.714421
0.276825	298.632269
0.271994	288.756344
0.240975	145.498965
0.062284	102.355132
0.183836	385.704430
0.149393	304.833724
0.018548	14.709245
0.242857	57.643909
0.013487	47.324067
0.022802	17.059534
0.158014	206.462578
0.002587	4.442985
0.030688	85.409177
0.087176	34.495086
0.101885	144.389242
0.241544	77.626635
0.464320	318.684076
0.630802	679.835460
0.569701	261.402602
0.001000	19.009957
0.492716	306.978158
0.097762	19.985248
0.078689	236.493692
0.329931	329.685807
0.161296	313.158027
0.133992	115.519805
0.086750	13.302427
0.009168	20.223809
0.015299	3.404129
0.139566	179.888643
0.103996	41.300278
0.400562	495.158666
0.059859	167.393729
0.328346	616.560994
0.159105	186.980501
0.025011	43.229888
0.550768	222.049046
0.005425	18.232187
0.257994	500.257177
0.184597	194.695855
0.316281	458.549177
0.066866	138.086173
0.640934	842.730202
0.452832	604.405261
0.174359	109.735222
0.091609	162.162496
0.163086	80.256209
0.307771	398.250232
0.205275	13.132187
0.009077	31.620833
0.107979	228.642777
0.097969	158.998353
0.167072	62.595996
0.395413	560.441408
0.155759	308.786998
0.005747	27.472868
0.062104	210.776725
0.143945	50.753932
0.066304	118.557054
0.217750	231.675411
0.006684	11.616168
0.322344	398.114992
0.033983	73.635029
0.301498	190.184341
0.026638	83.867682
0.094099	27.815205
0.030753	53.901595
0.091440	170.066286
0.110967	54.182025
0.036767	56.312366
0.592948	571.956116
0.387126	472.194905
0.612819	610.325142
0.076883	52.010983
0.121146	107.251409
0.055181	137.003944
0.271739	152.000776
0.382915	284.818682
0.204290	81.444093
0.039649	13.493874
0.056878	16.364400
0.019586	62.443563
0.090420	75.019372
0.368630	284.337619
0.276205	132.985217
0.231370	98.184324
0.352182	376.069281
0.082833	139.114281
0.367880	448.179933
0.063378	97.553002
0.154233	155.893781
0.102149	160.995357
0.094655	211.147552
0.261963	321.944960
0.114907	73.405945
0.380114	426.488444
0.180350	211.914347
0.018660	33.363004
0.168130	193.470520
0.192889	252.669082
0.367886	115.817363
0.129171	137.585663
0.181136	295.436390
0.033961	58.524625
0.030238	13.494090
0.375141	504.693929
0.072653	201.833012
0.119312	228.473078
0.071302	78.319889
0.196858	212.829676
0.156535	191.025073
0.142396	226.144398
0.332807	547.294660
0.148857	93.150001
0.170543	307.368086
0.041717	105.396973
0.135125	137.279565
0.064782	42.058950
0.193408	238.700893
0.107417	94.087687
0.047542	103.393342
0.575778	496.500046
0.277928	203.515132
0.196862	335.391780
0.053700	96.070601
0.275917	111.299104
0.035985	74.317702
0.050485	117.299749
0.134318	108.245584
0.161175	376.937332
0.079181	72.345835
0.012400	36.364603
0.097450	76.739906
0.519482	605.172830
0.005084	12.084606
0.236671	566.090447
0.111336	107.237695
0.020388	24.164592
0.458836	662.888061
0.060769	15.022010
0.611536	896.584899
0.171202	61.432751
0.193648	239.476858
0.104187	175.476280
0.372836	329.601653
0.118592	230.326699
0.392504	436.511229
0.197977	191.667854
0.101085	84.290658
0.007810	21.626467
0.491711	579.052303
0.163107	267.665050
0.067563	79.258471
0.284802	530.918988
0.197215	134.229086
0.197695	350.007531
0.051959	173.171526
0.297004	446.903364
0.483449	128.954708
0.107296	229.039581
0.048607	52.868470
0.104996	89.533876
0.193763	492.438972
0.419243	406.201029
0.057400	117.362642
0.105741	89.140154
0.293820	269.247667
0.344429	408.532401
0.377384	651.693575
0.015055	19.554324
0.081042	55.392757
0.009893	31.930495
0.285240	190.049526
0.094316	65.824231
0.148277	34.569638
0.346073	374.937119
0.034306	33.106933
0.088015	118.241120
0.274991	177.196510
0.208704	402.369862
0.342352	282.194327
0.083490	27.847230
0.030628	76.467788
0.051665	62.932626
0.039612	87.403292
0.058279	60.927478
0.176038	193.852334
0.191231	201.438229
0.016304	36.831944
0.044862	52.300974
0.382755	402.541430
0.098582	164.598693
0.201521	187.473138
0.049028	86.561138
0.249785	332.806464
0.045834	89.111858
0.026479	46.197572
0.140346	19.239038
0.261814	370.571842
0.268320	468.304612
0.169595	233.888318
0.376237	390.908277
0.019495	33.767799
0.021980	40.845045
0.039602	216.374785
0.089672	33.489355
0.134724	25.493012
0.408396	730.621872
0.098944	107.092924
0.285232	358.215230
0.237303	334.410035
0.406561	538.026801
0.220594	284.584308
0.430941	428.636294
0.004030	9.261258
0.102320	168.493553
0.009037	26.898530
0.039377	25.504294
0.035465	29.886564
0.429483	404.604270
0.110245	162.618605
0.098981	110.448607
0.089172	60.729588
0.223763	35.456047
0.184769	328.264155
0.141354	136.551669
0.199586	177.800014
0.341149	362.879607
0.000585	2.604260
0.161367	186.220694
0.034821	81.442566
0.256279	372.412753
0.043103	100.631591
0.044585	56.926710
0.018454	19.838814
0.148789	266.831598
0.007398	10.433115
0.018108	46.520281
0.152225	290.388935
0.103469	83.564930
0.102049	84.020676
0.003243	10.889302
0.152900	86.600247
0.167313	311.383260
0.370609	268.211977
0.233378	188.738818
0.032765	86.640447
0.031712	25.830822
0.397791	616.856511
0.342768	226.658177
0.121157	273.352929
0.265275	205.913451
0.308908	224.058014
0.012011	19.091027
0.024043	27.713624
0.081842	53.926572
0.403870	342.229307
0.618033	787.507255
0.165384	287.011909
0.029211	76.842539
0.037485	85.140851
0.088921	15.377529
0.086761	102.927192
0.035286	25.359823
0.100708	49.710693
0.108518	174.816592
0.049237	106.671827
0.046124	100.494821
0.214274	389.566488
0.225450	260.008028
0.080303	325.332525
0.023349	35.910510
0.151252	290.340452
0.076756	44.730010
0.281409	144.447068
0.211258	273.473226
0.245885	109.031395
0.001299	9.110539
0.540739	392.812532
0.157920	261.665046
0.093368	228.566426
0.125750	105.464833
0.429628	786.703283
0.229263	356.798718
0.180847	117.184831
0.129314	167.106390
0.103898	319.377662
0.010797	35.779649
0.164331	149.463454
0.035649	30.093600
0.054728	122.204413
0.238437	279.190793
0.050180	51.221641
0.003970	12.165764
0.096033	146.010426
0.002635	7.730237
0.140118	214.527120
0.260837	356.528478
0.105774	70.990124
0.293567	258.983072
0.457286	756.735380
0.093322	159.738210
0.054661	113.563100
0.010771	19.086014
0.145627	97.086340
0.386746	460.968190
0.011673	25.768431
0.001689	8.886504
0.096873	33.837163
0.012128	17.931338
0.123833	134.381930
0.171482	419.531072
0.181365	62.456619
0.233168	197.301242
0.537792	739.369175
0.290754	384.300494
0.312700	347.380293
0.018334	41.573772
0.137803	35.149340
0.409939	700.821995
0.063232	34.849168
0.279247	103.076535
0.659308	595.926831
0.034631	62.966261
0.011420	10.712155
0.186490	55.264108
0.114974	29.814970
0.496824	390.366904
0.024905	15.428031
0.394318	357.436406
0.108994	64.502920
0.050802	62.693767
0.138873	157.047746
0.081278	157.850833
0.128745	85.699141
0.377635	380.181177
0.118016	224.339663
0.200906	484.300277
0.329069	367.028752
0.197945	185.789195
0.055970	97.394885
0.170530	184.993524
0.114443	73.651578
0.002790	14.743252
0.170293	428.018659
0.207176	255.093166
0.068647	53.198296
0.075275	220.240674
0.284127	253.461020
0.063211	80.624654
0.047703	80.864461
0.181162	208.379099
0.065745	80.848435
0.112942	125.854796
0.570024	500.825220
0.158622	248.204840
0.115848	43.195544
0.351205	463.331321
0.391307	234.205273
0.549182	480.366225
0.015863	47.637018
0.147035	404.469128
0.014293	23.729660
0.316580	463.374137
0.380869	411.085368
0.359455	718.968096
0.052415	41.098131
0.214464	276.777000
0.555171	739.113043
0.112257	155.079909
0.115775	307.768914
0.239571	285.959184
0.052207	117.705195
0.025960	16.781493
0.252168	190.426316
0.078861	86.817854
0.200435	346.998894
0.108235	110.395085
0.382917	445.727430
0.457876	428.392718
0.151892	254.693422
0.559341	419.213701
0.051474	81.638757
0.044639	71.622541
0.164554	148.492251
0.216445	290.385364
0.449359	141.748839
0.128545	240.093763
0.184866	154.171912
0.037392	85.867394
0.098333	79.862774
0.226706	130.017417
0.078931	85.989095
0.012189	28.362410
0.559548	697.949867
0.068681	74.297417
0.044202	127.830966
0.083248	86.204103
0.050589	48.895230
0.216914	104.876085
0.312294	136.321054
0.138642	119.289098
0.108515	44.479382
0.369467	389.697586
0.053323	138.738167
0.051443	70.654183
0.142743	153.924959
0.019061	16.929824
0.013862	15.658515
0.075087	74.279695
0.098197	124.462531
0.391373	446.102521
0.117345	74.822488
0.077137	82.835264
0.026912	58.165986
0.339010	466.518786
0.066607	72.633591
0.045417	35.680793
0.119518	187.738959
0.362304	379.580858
0.205312	369.651675
0.229334	149.929046
0.061740	129.497869
0.271306	164.439040
0.296224	342.542301
0.228730	179.127081
0.323354	153.060368
0.455796	517.075257
0.040658	59.058941
0.050016	84.549301
0.329174	387.221448
0.191963	168.030671
0.597412	719.124917
0.415671	242.782804
0.074232	149.067342
0.021691	41.662990
0.319083	325.984004
0.062309	41.138128
0.095797	89.956665
0.062936	57.963134
0.136906	99.397556
0.273886	523.880539
0.107460	243.168094
0.159114	184.568925
0.119048	83.194627
0.323963	546.323681
0.398738	534.744185
0.353407	95.058908
0.570067	586.332868
0.018071	29.718850
0.410225	168.545049
0.081111	13.568146
0.098947	108.119509
0.006138	9.302409
0.238646	51.041073
0.022167	24.786580
0.232054	429.660402
0.216602	314.420802
0.404837	395.904699
0.208345	247.258114
0.110911	171.205445
0.153211	154.124814
0.018369	12.965332
0.087897	157.078724
0.188870	50.397673
0.013374	33.512994
0.263015	426.012148
0.091293	43.073687
0.169057	240.133005
0.265157	77.378828
0.151764	423.331572
0.283593	362.962236
0.055480	187.040432
0.174886	238.717475
0.005020	3.982071
0.140705	294.938943
0.023424	95.256730
0.095493	140.023642
0.045021	60.969235
0.102307	98.563951
0.103405	122.397287
0.014774	16.669864
0.361049	536.899838
0.400487	150.539110
0.423774	444.295936
0.353867	543.110329
0.227947	40.633275
0.206543	151.060525
0.126816	46.022539
0.178533	227.005514
0.190648	155.255795
0.184270	462.244923
0.352970	403.533704
0.046326	71.906341
0.211585	400.211478
0.100681	80.229123
0.244393	271.874449
0.486028	535.004397
0.212146	64.443181
0.537558	862.821490
0.429132	545.738085
0.342212	539.259133
0.306117	632.816164
0.046173	59.835788
0.184649	306.024939
0.443978	512.991522
0.017504	66.524506
0.010058	15.094698
0.036327	9.567861
0.139720	77.364225
0.142880	83.328188
0.091945	100.203806
0.029744	8.698961
0.150183	100.109567
0.051887	42.591416
0.063462	89.976325
0.329280	266.878365
0.475190	481.824311
0.074816	35.373630
0.162331	179.273361
0.301738	147.070802
0.159803	58.374892
0.276728	224.535314
0.351574	557.101207
0.137835	250.723525
0.097756	253.133419
0.017793	44.822051
0.022958	21.558982
0.027723	90.921876
0.351226	328.015731
0.528704	104.255132
0.028489	86.163496
0.295161	161.683686
0.026433	50.640595
0.005222	14.048272
0.034028	22.966181
0.139656	144.026874
0.340905	123.166835
0.108851	225.480852
0.164094	250.681109
0.170399	144.226081
0.035063	62.421462
0.054944	110.737071
0.022473	45.290036
0.214015	188.801924
0.164639	330.159150
0.141176	311.181320
0.298772	188.825544
0.205420	397.621986
0.120624	182.675636
0.306612	523.517510
0.064144	98.389105
0.016536	29.368309
0.102846	78.325319
0.061454	121.636184
0.424289	473.724193
0.291116	288.514773
0.042046	88.636537
0.032127	52.236034
0.066535	132.400648
0.126911	244.994942
0.138405	246.757594
0.065351	64.168621
0.178871	414.829770
0.054397	91.541628
0.109803	90.352755
0.312097	90.072001
0.341589	720.069539
0.132067	182.321626
0.074220	66.102205
0.016645	25.057874
0.048461	58.255571
0.110599	272.265166
0.047448	80.769084
0.087234	102.635537
0.657599	866.597834
0.100410	97.199124
0.217435	138.311860
0.345294	478.564784
0.599109	918.244505
0.235552	75.388062
0.181526	317.775433
0.033044	42.094578
0.064605	53.667933
0.135999	37.548058
0.138529	89.922870
0.040397	105.275176
0.347490	141.152230
0.043039	48.731629
0.066016	150.441521
0.046730	106.523551
0.160827	250.609095
0.330787	192.520618
0.042677	11.034059
0.151818	181.883906
0.477287	415.303466
0.036106	75.607427
0.174368	204.954097
0.206118	399.782290
0.117236	37.480834
0.248697	213.213498
0.331123	308.531176
0.166270	85.824060
0.651357	725.893279
0.091644	20.780386
0.059303	127.550535
0.213393	36.806253
0.117299	238.201181
0.438176	202.768674
0.371165	363.407792
0.187580	93.500559
0.255263	152.616001
0.088526	151.672388
0.189854	287.405077
0.002426	8.626248
0.481002	454.311826
0.216852	535.645251
0.245321	213.550884
0.136078	98.910799
0.174618	494.392605
0.115208	308.750450
0.245961	297.499034
0.130963	81.850354
0.128026	77.962615
0.198363	216.144862
0.236885	365.838430
0.296574	128.998846
0.245246	339.879127
0.161026	61.591857
0.136427	246.149417
0.077778	108.229814
0.374882	770.332740
0.184370	273.244340
0.380361	404.170733
0.009919	13.200262
0.084219	107.803603
0.001307	3.434395
0.515042	776.221271
0.387910	286.579296
0.596128	859.613017
0.446394	365.060913
0.162556	101.508384
0.088329	82.773226
0.255736	365.716490
0.094103	158.896163
0.262378	136.487817
0.096221	43.081126
0.327088	284.595975
0.043780	49.506161
0.316615	484.673975
0.026791	42.860658
0.106949	87.882914
0.015682	24.715167
0.116165	53.661153
0.075556	136.974931
0.223793	372.332997
0.088410	165.188252
0.068981	154.562331
0.053692	61.100488
0.034787	135.353734
0.031547	16.812616
0.300083	458.675348
0.437693	221.862114
0.142333	115.125078
0.384877	389.556294
0.628344	327.156857
0.118102	122.942322
0.075059	69.369591
0.077267	126.906010
0.230099	312.102157
0.011735	19.445021
0.070913	29.286763
0.106709	192.099429
0.274767	290.083763
0.457895	511.462106
0.427126	812.932000
0.072639	95.200619
0.005193	4.423134
0.119772	193.404309
0.128042	226.507798
0.356076	364.318743
0.165892	236.448436
0.009476	12.824581
0.115801	122.387448
0.174906	35.694824
0.067085	58.432374
0.378058	382.961167
0.377300	339.744214
0.156702	278.562615
0.450020	241.549383
0.214394	94.385146
0.227469	77.202933
0.097062	154.651331
0.107568	152.092494
0.078780	142.306317
0.524190	382.291041
0.294917	309.473430
0.150917	244.603831
0.128562	187.148074
0.554765	537.886141
0.004848	8.151964
0.005484	14.158006
0.106089	137.788087
0.024640	71.253414
0.006135	11.585754
0.570495	457.616192
0.041556	41.147055
0.031943	50.307776
0.205748	281.070650
0.316819	433.818082
0.196642	127.930163
0.196977	107.101274
0.049692	38.611804
0.207105	408.475841
0.485903	330.062928
0.223774	180.145164
0.057719	76.390263
0.329925	384.539187
0.062394	153.898102
0.156144	70.449291
0.164299	64.538597
0.231867	190.441631
0.039631	46.150731
0.033881	35.196141
0.163532	145.557077
0.542041	826.149729
0.002593	33.600214
0.166348	288.479230
0.483374	626.287251
0.281780	80.358262
0.656283	464.956113
0.113116	199.204792
0.034418	61.263739
0.111110	166.600582
0.042460	89.468459
0.179095	344.214835
0.221014	289.606520
0.035747	52.913600
0.071790	37.381452
0.370148	353.325100
0.141586	211.777932
0.093375	78.412178
0.171417	76.764053
0.095657	372.051104
0.020062	29.565003
0.160039	92.930175
0.372537	228.228855
0.080676	193.337438
0.555821	764.584018
0.362640	432.599083
0.412818	445.512451
0.013998	56.068885
0.346514	234.290624
0.074132	165.905701
0.585708	241.346024
0.112990	116.340638
0.069960	71.915337
0.073337	203.503983
0.297865	297.885490
0.011855	28.202359
0.186580	287.494396
0.133395	97.865242
0.049395	159.829080
0.406107	475.632543
0.275443	317.675295
0.053989	11.442503
0.027715	55.359408
0.122413	28.797829
0.282534	168.966643
0.228451	84.387054
0.288866	250.375461
0.004119	13.004290
0.044131	81.347613
0.208519	84.600165
0.053980	129.199861
0.413104	413.472624
0.109767	27.212277
0.029743	20.348389
0.024956	51.860996
0.174097	259.357294
0.035336	33.064135
0.055983	11.370606
0.001251	6.240347
0.075131	161.340590
0.073080	203.019614
0.057336	90.410286
0.125278	48.437424
0.199532	222.801128
0.337175	820.883547
0.290386	551.574964
0.411142	842.891780
0.078987	148.865377
0.129927	129.332699
0.113467	243.899111
0.061410	155.690540
0.152367	86.375225
0.016880	40.907942
0.073834	191.552521
0.465890	717.334734
0.175278	318.050802
0.472536	509.934541
0.178913	277.633179
0.113862	144.037211
0.036773	43.347367
0.140715	93.092483
0.062745	110.587074
0.023022	30.002380
0.043133	65.929132
0.239658	166.491143
0.453519	512.282036
0.259876	340.968340
0.039653	97.476417
0.175559	206.565688
0.100754	177.022000
0.208420	106.854313
0.073667	26.583589
0.317105	207.978989
0.317145	484.902825
0.280493	319.599036
0.165016	181.957609
0.326329	451.830189
0.015773	13.258816
0.094283	11.455789
0.418144	361.685281
0.039373	31.274906
0.340670	284.719621
0.186874	452.168349
0.127492	153.086120
0.096198	128.288360
0.039637	69.813097
0.343037	313.364382
0.173170	427.602868
0.419247	786.815733
0.265299	373.155684
0.149260	94.831755
0.082768	202.226901
0.034223	18.739031
0.022878	40.679806
0.403154	394.892507
0.107809	24.195024
0.241317	430.699844
0.039057	135.901847
0.057748	157.854913
0.097303	67.865911
0.129926	109.632681
0.010439	33.405044
0.013451	7.445891
0.053033	77.248154
0.175486	178.971022
0.226335	107.248638
0.237160	400.569811
0.352349	224.024105
0.017036	34.458535
0.149155	116.656730
0.188178	180.596337
0.376306	266.494058
0.113444	159.026721
0.099962	304.921151
0.032158	87.663917
0.072124	119.550091
0.223819	337.206109
0.182061	323.116929
0.051541	66.523674
0.036068	56.265528
0.265731	460.430866
0.202588	272.106860
0.057808	36.804623
0.270803	402.470223
0.129099	13.402778
0.111328	268.314304
0.006794	19.451828
0.161135	273.217609
0.057711	25.179770
0.120366	338.105299
0.206935	246.400398
0.059177	124.755438
0.039107	57.578561
0.029265	60.123320
0.530931	443.336505
0.071182	44.436673
0.086300	114.576172
0.176491	76.232030
0.314610	366.003475
0.200300	252.270489
0.050942	58.943166
0.046030	23.433896
0.087328	90.027920
0.414531	624.921209
0.171513	179.846408
0.133621	108.402699
0.090606	134.510659
0.229199	288.014182
0.183065	69.287525
0.369650	257.506621
0.003880	21.189841
0.473376	426.683108
0.209414	161.666217
0.160919	164.373018
0.103369	86.125616
0.002102	8.226140
0.162457	268.878371
0.161429	175.578216
0.034293	84.028622
0.074850	223.150049
0.192471	377.191157
0.454303	356.070224
0.182638	182.561736
0.117012	137.261376
0.023581	78.567582
0.155025	178.560804
0.046411	32.972845
0.057421	87.591694
0.165617	43.535276
0.116953	221.842009
0.185376	210.355761
0.085696	133.320324
0.153536	86.202428
0.041708	59.778211
0.050791	104.755767
0.370625	465.981935
0.622840	879.555384
0.065216	141.048647
0.221430	250.110579
0.080369	209.008401
0.155725	134.556301
0.156257	164.054420
0.115702	215.580637
0.109397	119.924705
0.072787	91.601392
0.225834	132.133940
0.315079	375.458877
0.115908	67.348311
0.508678	327.449994
0.163093	92.994400
0.432852	544.545461
0.165985	81.227211
0.449185	839.822894
0.105658	187.244673
0.099212	102.301158
0.022739	37.924907
0.329779	33.434220
0.027088	69.560994
0.444940	368.320867
0.102374	29.162198
0.313445	443.107932
0.039540	34.719483
0.476318	524.990792
0.253842	407.969614
0.097555	172.056839
0.392667	333.697839
0.163275	293.069180
0.634540	615.353566
0.062145	89.961582
0.360471	416.713684
0.281385	111.753143
0.013094	28.258472
0.022145	41.409956
0.091544	212.472115
0.206174	192.647604
0.306802	208.808218
0.201481	219.625846
0.354416	447.208675
0.110850	159.444481
0.315423	159.438820
0.160344	130.774640
0.091293	29.634719
0.023232	67.634320
0.004929	16.470990
0.107587	22.287253
0.172263	194.752945
0.059221	101.481638
0.083064	103.653179
0.093702	109.774408
0.034587	68.830048
0.054273	78.920154
0.264303	481.627203
0.122376	150.669892
0.201308	67.733814
0.008771	37.137948
0.416599	268.879641
0.150418	259.634406
0.303955	328.420348
0.026847	53.287775
0.232296	295.143503
0.093803	20.995128
0.064977	62.232020
0.158329	198.735599
0.031114	49.237046
0.155576	391.478284
0.132533	209.222914
0.382552	302.707896
0.166295	27.860229
0.097453	196.937223
0.129764	266.716148
0.008116	33.479465
0.178430	191.893768
0.334381	507.749965
0.161546	118.011765
0.012444	13.782921
0.200599	210.125229
0.209366	62.793932
0.227997	318.156454
0.129947	67.497734
0.174364	136.248425
0.208242	200.852568
0.043558	102.623950
0.054417	21.922180
0.232351	261.153958
0.052865	43.546204
0.121126	22.198297
0.228790	301.179590
0.355019	246.782080
0.068149	33.728850
0.050898	114.581641
0.229765	69.271569
0.371727	598.867272
0.011985	44.493324
0.143846	102.643058
0.524214	485.548819
0.045399	142.272875
0.238074	283.813371
0.126400	186.280167
0.130627	183.854523
0.111491	126.642710
0.185584	90.386854
0.385744	221.777247
0.048122	88.576386
0.054407	151.449493
0.179191	148.018972
0.189338	202.206720
0.110166	346.279246
0.337512	249.071265
0.062159	79.329639
0.056278	69.601858
0.159953	28.097435
0.046235	66.836028
0.019834	40.337944
0.477819	305.069628
0.058347	105.634639
0.018826	51.285700
0.175961	347.702334
0.108230	257.938987
0.202452	361.595535
0.104086	169.188674
0.127771	84.107741
0.011202	8.626116
0.111347	104.303290
0.139459	65.251384
0.209418	267.521708
0.270043	353.488674
0.184265	94.445597
0.414133	479.297754
0.085899	24.740765
0.129170	128.441063
0.063718	54.442194
0.307205	782.090047
0.209026	389.436884
0.431597	257.393440
0.267509	468.708539
0.140680	142.015463
0.278379	309.160551
0.009191	14.525780
0.225927	320.633304
0.122879	113.260076
0.022500	7.585485
0.260653	240.382449
0.379887	415.875225
0.094934	119.596642
0.045301	104.506375
0.332973	99.471656
0.043723	170.962130
0.141431	395.873379
0.134533	53.619028
0.040575	42.071311
0.298344	338.153467
0.194693	168.423346
0.080558	93.275989
0.084326	80.821923
0.209886	287.909300
0.070778	68.968159
0.108175	107.427725
0.063045	93.793087
0.096203	275.364526
0.105671	154.506326
0.218404	85.150210
0.059045	49.702945
0.351618	339.582082
0.212661	297.579001
0.124272	128.993437
0.098606	155.815737
0.082191	190.629465
0.297095	128.426213
0.070864	150.518807
0.003561	12.503816
0.068149	147.374455
0.443419	754.950650
0.030307	42.672458
0.545432	547.912601
0.076727	55.832150
0.071257	73.605621
0.632624	577.269086
0.161385	297.690660
0.278083	83.492370
0.039845	24.172301
0.087790	125.353441
0.001372	9.289711
0.063648	123.440348
0.091200	17.990368
0.081538	100.319984
0.107140	53.126209
0.087372	285.981275
0.060021	289.273682
0.144434	25.378297
0.180726	245.567611
0.419292	589.483437
0.064764	77.416140
0.290980	373.732753
0.134929	95.207501
0.067730	34.678816
0.321634	547.867860
0.130524	192.226026
0.254280	454.780136
0.113796	142.198868
0.428906	262.519952
0.098623	89.053048
0.010985	62.783417
0.062010	11.895978
0.034335	21.684426
0.084141	57.641428
0.002116	4.641428
0.083362	33.517298
0.159232	284.366529
0.155482	72.995691
0.051153	119.784873
0.019098	39.988534
0.277938	273.648918
0.189078	184.898228
0.066116	125.293918
0.007456	28.658497
0.027747	69.948702
0.558024	751.249786
0.257096	14.717351
0.161681	169.992165
0.034179	55.108307
0.035148	33.032777
0.288986	345.006929
0.470838	474.657962
0.293072	288.861372
0.080589	45.689319
0.043883	49.989409
0.029505	90.721194
0.072425	80.692740
0.034875	50.511381
0.130020	326.387789
0.113006	237.863147
0.294227	526.433979
0.132310	38.229815
0.188641	229.804992
0.031658	24.298165
0.275145	266.111176
0.019588	36.058249
0.182271	219.034609
0.216927	244.741081
0.276031	419.370007
0.215107	279.364599
0.174003	291.902669
0.054742	179.093553
0.150750	226.447610
0.277069	266.654849
0.173668	120.849850
0.234683	162.747208
0.227288	241.456678
0.313108	439.424392
0.008839	11.011494
0.177522	309.951703
0.659663	833.259777
0.142893	156.883672
0.144629	136.685649
0.088171	30.664145
0.080682	72.415158
0.525236	315.249698
0.001747	9.080724
0.165082	190.513931
0.091600	74.253147
0.004912	8.099609
0.275516	295.961090
0.110611	195.716285
0.161982	254.177541
0.072658	50.527400
0.192468	518.521116
0.219872	255.463395
0.027114	29.424988
0.026921	35.071873
0.072308	39.355816
0.466388	482.731387
0.077244	158.439553
0.074601	80.035471
0.055993	144.234909
0.556486	570.087892
0.146379	287.300629
0.340271	442.042568
0.370003	136.996907
0.031700	21.037264
0.047040	107.715539
0.160103	137.278046
0.029788	20.738533
0.045177	107.049258
0.081681	257.737491
0.047847	107.448723
0.020518	45.012775
0.057848	5.971876
0.129472	67.140703
0.035390	78.779400
0.061607	64.406045
0.090687	20.149721
0.570329	725.768132
0.042995	50.918683
0.416025	495.673438
0.264715	272.425805
0.219233	38.917422
0.263667	330.311342
0.234229	343.925022
0.315707	172.062372
0.078840	197.187069
0.422967	311.096937
0.046063	52.971072
0.004889	30.554342
0.145089	118.185139
0.199623	208.439496
0.278297	369.552863
0.138962	213.714687
0.051949	145.424822
0.271479	433.769971
0.122663	348.410423
0.048414	78.691876
0.186863	183.143666
0.118535	84.602447
0.042603	41.669822
0.030267	20.286954
0.006727	25.148536
0.217405	332.476175
0.385859	302.132298
0.030587	85.903996
0.357355	392.881661
0.017151	10.451324
0.346501	156.941948
0.039574	19.816116
0.132671	74.387104
0.279341	474.162781
0.079395	155.599818
0.014678	19.476002
0.565366	451.735042
0.212516	271.147140
0.391118	593.978538
0.237103	183.872616
0.015977	33.156502
0.007416	28.884450
0.051704	136.149612
0.139219	273.623521
0.147907	112.081171
0.092964	159.450599
0.029982	16.022735
0.170745	210.705516
0.039693	63.598815
0.126542	194.249156
0.036940	21.132440
0.074212	121.901756
0.304574	403.027269
0.017618	50.536606
0.577211	704.920945
0.233566	253.311063
0.086092	161.995448
0.104668	73.443875
0.170871	233.161371
0.568914	719.037424
0.209589	204.355307
0.050896	207.979651
0.085587	77.648092
0.052507	32.216509
0.176854	135.295760
0.228216	92.048300
0.230734	215.104439
0.431797	248.854744
0.218084	219.112976
0.027178	59.518959
0.452915	246.809201
0.106585	141.732527
0.123615	46.875929
0.079566	188.548755
0.043453	119.337839
0.048574	62.253050
0.317842	446.462615
0.138810	201.374047
0.082805	87.528248
0.439538	342.527442
0.218312	325.594281
0.095304	100.737824
0.487829	817.898410
0.400565	755.930401
0.083589	63.009822
0.060179	102.991332
0.248986	269.665855
0.077402	179.790868
0.141121	210.945625
0.112965	152.187080
0.146365	206.728549
0.525739	511.380021
0.143223	343.905701
0.280105	158.246929
0.154648	30.589016
0.139204	148.104138
0.030074	28.324965
0.006929	17.842672
0.048062	8.798344
0.003078	9.537599
0.051656	72.508237
0.141603	79.811796
0.069455	86.014044
0.004960	15.970108
0.118659	178.899805
0.115037	74.238569
0.407873	420.285447
0.351756	596.914792
0.115104	146.306187
0.129174	141.469276
0.654676	1024.867115
0.117274	46.131998
0.332134	461.463488
0.061911	132.741641
0.036446	92.129051
0.221818	52.172134
0.327439	710.270529
0.020495	46.954096
0.211986	210.360515
0.065320	128.556626
0.122471	271.472537
0.397162	210.404386
0.389273	636.036339
0.049074	47.975132
0.015294	15.680917
0.273641	129.378230
0.023715	68.653396
