# z	DM_HG
4.054446	26.147522
5.411959	12.198189
5.261504	5.350527
0.485063	39.429629
4.968683	4.251289
1.868048	21.733457
2.363008	15.423649
2.923936	45.847197
4.521097	13.019432
2.049913	71.118345
1.640537	79.593968
2.195750	21.419752
1.443038	11.901238
2.705257	91.969131
4.360482	15.795097
3.783236	51.519459
1.515565	4.098576
2.119851	12.404138
1.253793	6.628978
4.630742	11.087793
2.084110	9.958167
4.590215	24.965754
3.119790	30.040849
2.596484	12.948236
3.943025	42.571446
0.492553	11.741736
2.505270	133.641287
1.360940	67.707521
1.669232	98.050312
0.643693	3.206720
3.314959	57.075359
5.968276	10.291209
1.186735	3.764809
1.916197	67.808502
5.195810	41.886379
5.939667	15.252637
1.924212	40.399513
5.580304	3.941391
2.000038	59.699171
2.526498	14.301294
3.210583	210.295434
3.131241	41.519284
2.245424	142.805437
3.646537	27.708150
1.871665	169.629741
0.966593	48.543828
3.441958	9.660483
3.380401	35.130379
0.608534	108.798553
1.147438	52.057369
1.266223	2.607057
4.873096	18.318301
1.692579	30.390185
1.515380	7.918593
2.705756	46.412392
5.834973	7.529012
3.019880	63.726536
2.328760	20.129095
5.570820	21.347971
0.708908	16.820023
3.966341	22.582554
2.687421	53.775783
3.153829	8.227899
2.339521	52.317105
1.842658	271.868601
3.541299	42.928921
3.521367	8.662188
2.201905	54.517953
0.196627	21.359230
1.055096	27.346386
0.900773	15.010324
5.376701	4.861200
1.739860	30.485236
3.706328	53.433418
3.889518	18.488845
2.700412	24.765963
3.247615	28.421068
2.237688	40.921458
1.032194	33.304529
0.569671	11.457985
1.698535	75.455317
3.178023	68.902589
0.425991	20.717282
5.597901	16.083637
2.833567	45.923032
5.312175	26.735485
3.614987	7.241362
1.586924	25.895099
3.072145	64.162971
1.795894	34.562671
1.172867	17.229807
2.918315	27.045707
2.875952	67.362196
5.078781	14.903084
0.711110	22.474604
0.126100	10.879104
2.640278	35.911435
1.183198	11.837048
2.926923	11.121711
4.723399	20.367043
3.773384	16.789996
3.146324	11.714567
1.960165	20.031675
5.988292	80.974124
3.735097	3.277845
3.008696	117.129192
0.744365	47.294011
3.849828	43.650751
4.453079	52.726414
1.607062	13.278279
2.033983	7.192954
2.424210	65.696842
0.728906	3.679431
2.079262	13.654494
3.971777	29.456519
5.051289	22.862309
1.202714	45.669949
1.088179	8.825179
5.628461	25.590575
3.490520	57.469835
1.874870	51.481126
1.682473	23.274865
3.240979	33.001031
2.735920	1342.244410
0.959202	24.717097
2.275905	18.007244
1.965736	37.290237
4.144607	50.625264
1.413439	111.110167
4.797895	29.593936
1.736931	8.811344
4.426817	17.998232
0.885919	60.114355
3.480070	26.517153
5.035035	24.401926
0.965289	19.988174
1.925823	3.935952
1.068389	111.685762
2.380156	5.071219
4.137213	63.870526
4.398280	9.708782
3.787221	31.203094
2.064720	11.857471
2.341826	69.408329
2.955404	125.831014
3.862157	26.660101
4.395209	187.022736
2.264218	3.301349
1.316445	13.874268
1.201379	5.333553
1.353524	89.186429
0.985717	25.476705
5.268819	21.488777
1.722128	14.345803
3.921802	27.289973
3.223455	19.275883
5.394125	23.278439
2.494749	7.566761
1.206001	30.848609
3.078638	101.732506
1.477721	29.115099
4.834979	39.211224
2.411376	62.954801
1.548634	28.779088
3.837234	34.771434
3.535844	25.986101
4.504775	7.246345
2.317643	71.882678
0.936955	11.815760
1.430969	48.327693
2.838386	14.272077
1.244947	34.338578
2.289694	79.986882
1.130730	25.590141
3.363202	4.069878
2.224617	25.422532
3.692681	53.855764
3.228084	57.231654
0.630106	6.601007
1.540586	13.033935
3.613464	32.229768
1.736152	39.611770
1.760577	15.863902
0.944283	5.843008
3.286616	19.184272
2.069633	36.364334
4.087505	21.294429
4.932528	48.993093
2.512259	71.278803
4.937710	16.045170
1.921588	69.763880
0.438649	7.050234
1.248817	25.508895
1.063883	18.327101
2.056208	25.128307
3.393366	16.773271
1.962133	39.619147
1.104980	49.179558
3.238670	44.145221
0.662868	11.323490
2.362852	130.738654
1.278390	38.431436
3.189234	12.695461
3.167892	14.648810
0.546106	24.397323
2.532360	8.359512
1.063058	6.173151
0.742887	3.752251
4.727700	61.330068
2.738897	32.400852
0.893633	20.583350
3.293063	5.710228
1.156964	5.998004
2.151394	74.217572
1.072468	9.774789
2.840259	12.790897
0.842064	4.773820
1.062094	24.643069
4.866381	52.217805
1.231326	42.014801
0.978236	41.728927
1.139873	72.427996
4.351472	42.418370
3.933374	9.324620
1.378752	4.175173
2.176586	14.327670
1.028021	32.606299
2.493679	36.536673
1.191403	8.324373
4.093334	33.459128
1.995844	19.198227
0.807661	42.510004
2.484624	54.048863
4.753033	26.495953
1.819026	17.195230
0.598418	8.379171
0.934891	57.330373
0.827110	37.908879
0.433305	3.240007
4.838557	44.647205
0.534540	15.285109
4.788620	21.933970
1.726334	63.096886
1.737067	36.264538
2.033057	8.389540
3.112697	48.130636
3.526556	52.289643
3.995046	32.286985
3.396427	33.622360
3.427686	32.970012
1.718782	7.097802
1.598015	64.041461
4.522007	32.165201
2.782847	3.212702
1.180471	21.640336
1.456233	43.526334
5.093897	5.233362
1.890054	35.435440
2.177854	18.678747
5.486540	7.238815
1.526552	13.762143
1.993074	13.054168
2.812662	16.899592
3.931678	85.518508
5.838379	17.157287
1.702112	51.765619
2.230264	5.688562
5.617994	28.623930
4.805519	26.219015
1.754427	23.763454
1.207368	19.911920
4.318906	94.098242
1.881946	14.801639
3.550786	56.947030
2.526269	52.132137
2.086772	60.419599
4.302807	7.842004
1.463244	7.193076
4.983261	0.982068
3.720420	1.071157
1.726671	20.626835
1.747896	31.221957
2.005527	37.112094
3.556011	41.682575
4.146629	33.631668
5.110401	2.638347
2.536179	40.500450
3.349959	68.080569
2.967525	29.473973
3.507058	18.377682
3.157419	43.003937
5.602286	35.671391
4.953476	16.920547
2.445496	4.893839
1.872352	20.882791
2.478590	84.172396
1.050651	9.146640
0.443052	12.653289
1.549852	28.091178
2.125621	44.861373
2.501743	33.571169
1.213815	6.313131
5.472631	24.577265
2.256897	43.533809
2.153217	11.321108
1.198664	24.583630
2.491239	33.880844
4.910586	74.366525
1.488650	79.465091
2.665475	4.538905
2.265025	44.862136
0.904300	8.744569
1.427693	11.979919
1.858341	12.961020
1.233507	33.840339
2.424718	22.301515
3.079579	8.909197
3.580975	8.350364
5.301003	21.534168
1.338123	70.993283
5.063778	9.528707
1.211662	5.230522
4.000121	19.101845
1.310094	71.334473
1.568943	34.771923
2.973031	43.179238
1.942970	2.809898
2.104774	89.278494
1.209833	23.266568
2.593507	28.817985
0.954812	23.920990
1.126766	26.979262
2.570150	24.679894
3.542513	7.922866
1.823329	29.166331
2.469545	78.461926
0.543653	22.384055
1.911615	73.974592
1.357555	19.367840
1.665575	8.493023
2.108524	18.837011
1.533850	68.759590
5.443208	21.567834
5.120123	8.218082
0.965171	31.561697
2.316918	69.331648
3.476109	15.036058
0.620060	68.460218
3.790691	23.330867
2.149812	42.317411
2.001505	12.500369
3.391263	12.689813
1.600430	25.420504
2.938165	50.827412
1.098179	7.435040
1.780783	4.427253
3.335906	18.801039
3.206788	47.845986
1.077174	10.183469
4.133421	14.990111
0.966340	40.033533
1.266342	42.238190
2.212145	14.974376
4.274690	45.670096
2.011351	10.414399
4.070691	14.218281
3.867028	6.669147
0.713982	44.224486
0.553058	25.796142
2.395289	31.202943
5.249212	18.102488
1.416305	63.270511
2.572816	30.629733
1.736276	47.569062
2.329235	2.125602
0.906797	10.430566
4.643331	25.897351
3.430338	31.150298
3.035804	21.374238
1.491767	25.272151
3.240619	21.548674
1.423327	43.347684
3.743520	12.079483
1.532266	12.024365
2.713592	103.849549
4.903379	16.306683
3.130155	27.551207
1.556706	10.430084
0.873276	62.946283
4.681312	4.598539
5.403507	8.312791
4.435623	11.284643
3.714495	4.266228
2.788738	28.931343
0.797072	36.866559
2.423369	59.229480
5.619735	5.972650
1.962796	71.740571
1.158881	36.997823
1.185468	48.623823
4.383273	14.507251
3.869613	39.981546
0.408721	7.768624
4.683684	39.269758
5.110456	13.813719
3.223103	5.418671
1.784096	52.664744
4.287005	2.581329
1.238365	44.807228
2.355054	25.536504
1.784730	23.075718
1.229391	21.877352
2.036073	29.306061
1.584856	20.143478
2.744516	36.994192
1.804880	94.991367
3.063553	77.521864
4.743041	94.940301
1.841941	24.931728
4.069310	44.469561
1.051687	38.999177
3.759811	274.365270
2.049794	46.478952
1.324263	30.105601
1.540108	32.473292
5.118371	63.303571
0.529163	4.214137
1.870243	29.881866
1.804489	42.109184
4.089320	3.707286
1.197368	9.497540
2.001886	64.649177
3.053026	63.657265
5.437131	31.802958
1.586974	86.726255
3.490146	76.088270
1.589084	43.231547
2.432286	15.303645
5.912414	7.222499
0.876606	28.875878
1.966172	16.808197
0.771780	79.543098
1.686964	53.249439
0.378956	10.398055
3.045634	51.078905
1.524818	19.077420
1.299293	4.149059
3.778202	8.099494
1.327051	47.321967
3.863952	9.948342
1.287545	16.347600
4.840502	23.546920
0.433441	21.816012
1.732508	60.892497
0.544571	22.087712
3.860750	97.560038
4.742823	9.855387
0.471066	8.310348
5.685313	29.330054
3.478640	6.531134
0.900392	23.770519
1.412070	13.573568
4.101296	38.982578
1.575810	8.193638
0.351449	3.121876
3.323910	63.721904
2.580783	37.340732
4.555048	75.188269
1.245150	34.339491
3.041222	4.151500
2.774047	38.482647
1.886790	11.619826
2.711640	51.578612
1.456385	20.817806
5.831658	4.641778
3.416298	6.519806
0.590936	18.230180
2.481823	8.319410
2.058805	58.611352
2.336283	42.889120
4.319923	37.734775
0.810930	81.891286
2.715884	17.599985
2.323583	33.084901
1.570424	36.890384
1.500238	37.323862
2.325183	11.994482
3.773314	42.710616
5.293279	5.053839
2.554569	32.172488
1.762532	117.666036
2.343459	55.382296
3.575207	4.234967
3.363286	16.451529
5.466262	3.268831
5.794774	11.694750
1.346021	4.925209
2.354653	26.725353
3.456576	32.747791
4.741267	4.285692
1.734954	33.061769
2.640519	64.714500
0.581879	10.794150
2.877678	50.793699
0.909056	60.104263
4.099703	34.776834
2.504501	78.541579
2.992802	57.158146
3.820404	52.866377
5.014969	11.650205
1.597635	32.207865
2.979879	15.730389
2.040852	57.842197
1.229306	15.353035
1.744641	54.264143
3.213687	35.451770
3.265040	83.771390
1.121732	24.371558
2.569228	23.173014
1.264742	80.155281
0.866881	52.964480
4.094091	20.302330
3.215681	27.457226
5.242826	18.011575
0.981155	6.997928
2.930912	35.716834
0.759186	13.746414
1.764183	16.341791
1.768954	38.134932
2.773303	17.719766
0.600918	11.287084
1.037308	22.865186
3.759348	35.548046
2.448197	57.742713
0.856046	9.249484
0.742797	31.642303
1.105320	148.392132
4.295584	3.188928
4.526147	55.259350
5.022541	16.800779
2.562824	193.087311
4.253479	3.359156
1.111808	17.978643
0.250899	4.286217
5.147348	10.503704
4.308270	23.261801
5.042340	11.441084
1.327965	21.630245
1.715526	70.130497
2.310114	25.522102
3.112994	29.131813
0.253635	19.013659
2.574081	52.588331
4.742361	78.369263
2.345879	14.800909
5.340364	11.209397
1.900027	12.519713
5.444614	20.578865
1.061658	35.396375
3.997244	12.778083
2.066591	37.897741
1.017599	45.367671
1.104604	21.707060
0.654295	2.494730
3.436887	18.374078
4.830211	23.995357
2.850161	96.573958
2.862439	23.993762
3.649290	175.173554
3.535600	37.591454
4.403511	34.269553
0.788377	17.931898
2.936177	57.953929
2.374579	11.959120
0.562461	3.841835
2.088092	54.342153
0.517529	17.289654
2.723771	4.626763
1.119350	20.136458
2.053706	40.041789
1.648504	12.952922
1.422822	23.605991
0.388340	15.160403
2.295013	41.043495
2.285821	49.741288
3.955614	57.616161
5.111366	8.230944
2.111533	82.799900
5.922302	32.918706
4.992719	93.723180
2.226603	53.007905
1.097344	28.295426
4.028606	1.901730
2.568990	66.517297
0.527563	49.713347
1.639381	30.479171
0.846882	34.267232
0.982698	22.036128
4.910672	39.968920
0.758413	10.017903
0.966233	26.436800
4.659595	15.339219
1.687487	61.890940
4.918040	9.431974
0.859941	8.968423
2.090458	112.323800
1.653536	31.901047
1.861367	50.945942
5.736577	4.612467
0.739583	2.952968
1.389067	56.659584
5.201940	38.650835
2.193478	1.285396
2.056062	22.143137
1.538440	54.374756
3.710078	24.301339
1.717381	419.528740
4.864726	68.441512
1.446688	5.241971
1.491027	8.312561
2.869026	56.474662
5.896290	18.409571
1.814628	61.338273
0.173867	8.968872
0.793624	14.615365
2.405750	93.292602
2.657354	60.086758
1.011946	35.661887
3.181931	49.012434
1.069777	37.450614
2.517296	70.439494
3.727047	19.096948
2.269901	48.073859
2.455201	78.163063
3.193664	28.569904
1.830981	19.802563
3.901167	5.660268
0.589624	23.334113
2.763609	114.414281
4.284798	42.728299
1.947804	20.298359
1.400233	32.807156
2.169796	137.575994
0.522175	34.567530
5.552222	15.643130
1.679445	60.928848
0.717801	18.062703
4.334903	23.819673
2.179053	16.554956
3.947579	74.692490
1.660840	8.580899
0.769129	37.067977
1.933872	81.530549
3.884633	28.080094
3.201650	42.030322
2.917831	65.073111
5.276026	35.040300
5.983324	7.542058
2.247722	59.348578
1.439884	53.747470
1.496304	14.080430
5.461232	14.780683
2.660285	59.762364
0.643514	4.829696
0.452307	5.749322
2.943162	40.829445
4.675129	22.051023
2.922666	26.610610
0.489630	21.347963
5.986698	9.474846
1.067054	11.643765
1.652453	31.387334
1.293295	29.281712
1.005327	6.227003
0.945793	18.683316
1.796064	36.640487
1.277868	11.429050
5.838415	14.002370
1.880542	21.130117
2.858411	34.720567
2.780699	31.514763
3.330783	74.195372
0.896712	58.034196
1.213444	13.740272
2.650082	26.001287
0.922873	34.592666
0.753653	38.501953
3.655471	18.365092
2.213496	5.702594
2.439644	37.482227
2.358490	11.419890
2.316840	89.880475
2.252348	10.932740
4.440456	24.497423
1.700444	91.746791
1.098870	46.595911
1.665066	63.247239
3.124209	7.966681
5.042842	20.950000
1.453187	40.104538
4.059351	4.619970
1.450385	25.762814
3.563361	10.134948
2.941467	12.378133
1.934226	63.215453
2.470939	99.249660
1.327493	78.511524
1.828649	44.715594
1.170324	33.703823
2.775033	59.518922
5.553949	0.764565
3.534292	41.858292
1.843524	67.116019
1.440125	56.120444
5.914461	3.753111
2.636010	1.780735
3.328495	25.452646
0.757452	20.847453
3.861683	17.907377
1.776199	21.966179
0.551990	7.164475
0.607362	52.347031
2.215725	52.042864
1.602797	87.409266
3.212091	3.865513
5.034423	1.150463
3.142917	24.159135
2.465769	6.975307
1.819354	30.217540
0.715832	20.276930
2.738703	82.937655
1.261439	38.958459
0.400148	17.658702
1.896256	16.853145
2.393522	27.607384
1.865998	20.778388
1.033765	44.758230
4.225444	35.135742
4.581346	16.509484
1.555819	29.455872
1.644926	39.332780
1.828794	59.594365
1.536238	6.471135
0.716341	19.575179
3.705857	139.347929
1.551625	47.598535
3.642951	12.810216
5.173326	43.310316
2.639140	29.490612
5.344848	2.353534
3.666171	26.594357
3.311473	0.745623
3.591909	17.122758
4.797971	3.609258
2.075912	83.967541
0.636958	11.819072
4.601381	13.355219
0.484961	10.145149
1.858238	59.196693
0.568494	16.181228
1.323380	29.119433
2.829012	55.628456
4.416372	5.391534
1.792315	31.351598
1.543056	98.567481
0.544111	32.244910
5.712461	11.635349
2.912476	556.203614
3.526799	57.498538
2.561147	101.416890
1.117347	33.699508
2.292296	27.233218
4.853956	7.531705
3.320179	6.077085
2.345116	43.092092
1.949373	18.103383
1.383754	7.526457
0.385578	10.627651
2.651943	108.856249
4.263127	17.681490
3.103454	88.482552
2.726678	20.963053
2.653714	17.699115
4.267622	9.349026
2.044893	38.881513
1.317612	78.995772
2.042081	165.379176
3.404029	86.564415
0.950964	25.202481
1.933602	9.002296
5.209056	1.940445
1.333113	70.220173
0.904790	6.415007
3.034839	43.224960
3.504717	6.129087
4.116435	6.436104
3.454587	20.502875
4.184753	51.989398
3.657289	11.100729
1.360142	11.444191
0.540771	13.420375
2.721917	37.436993
1.470676	60.400442
1.191392	24.332826
0.219245	11.193546
2.674592	18.121155
2.235932	55.700061
1.515882	69.584922
1.293900	31.160919
4.208107	21.511088
2.526172	101.866636
1.965038	23.022761
4.486654	21.117267
2.497162	69.896965
1.505266	40.122675
3.255646	7.411111
0.727191	3.864475
5.470238	33.342156
0.702155	18.897525
2.470196	26.722860
4.281029	33.805238
2.866288	98.582815
1.997267	13.390917
1.638692	10.450233
0.901377	19.069101
3.642540	8.251910
4.412617	5.555107
1.797171	8.696100
2.462236	18.349458
1.214246	15.767099
1.971401	11.389169
3.619429	21.776571
2.838717	28.531559
1.296260	38.794034
2.343669	60.568099
3.744364	68.939934
1.676672	19.226809
3.660495	32.147671
2.926036	26.115658
1.283460	46.281548
5.307481	29.916910
2.140346	19.532111
3.059924	41.788306
2.436022	18.598861
3.934517	8.772275
3.784223	69.432649
4.910945	25.679538
3.007235	17.449072
0.979083	38.615527
0.632598	1.279041
1.106330	26.046759
2.531504	43.570586
4.273260	33.230527
3.099862	92.342851
0.920137	47.112019
1.192335	43.491654
2.650325	39.048882
2.945832	101.882445
2.114530	53.934019
2.989214	46.335433
1.543842	58.056005
4.293984	17.225259
2.425827	37.177869
0.854766	39.329228
4.810768	56.465248
4.784424	3.878925
1.051268	44.826200
2.714234	1.925161
0.438177	47.468208
4.222642	23.943401
1.395087	35.369887
2.056551	25.165546
5.078603	8.995489
4.907762	46.800237
4.272059	15.441448
2.241916	19.117567
5.566552	23.984602
0.803467	33.876633
3.735489	23.395440
2.438442	36.053165
2.235441	28.801076
2.555612	89.925542
1.913074	80.156416
3.440042	37.997691
1.695042	51.955421
2.811345	49.822875
1.624677	24.161746
2.836397	291.175717
3.175860	6.210488
2.809213	21.476549
4.479267	32.221169
2.323580	59.513618
1.506479	3.134108
3.440288	3.779634
0.573708	5.500590
4.708691	15.643563
0.509149	4.907912
3.503799	16.130520
5.810264	19.510933
0.915998	11.259623
1.851907	27.338232
3.266046	10.238095
0.361695	5.908284
4.575445	24.281667
4.768879	25.552025
1.759054	15.843169
4.361079	9.164408
2.986865	33.025009
5.164620	16.926937
3.733820	21.507382
5.952543	7.709644
3.014264	60.298559
2.997588	50.496707
1.079242	10.192694
1.357475	47.121396
2.522179	39.496932
2.441551	17.697531
0.646246	65.578255
4.005059	19.707129
0.902105	52.035347
1.150445	6.857704
5.253132	37.809238
3.239752	47.705384
4.627110	6.063523
2.401643	29.071362
5.693695	1.711140
3.902989	42.864929
0.866567	17.134101
1.987911	13.693105
4.931468	15.978988
5.722027	4.164079
2.884564	32.114751
1.491696	33.328670
2.390828	2.647996
3.160595	28.142168
2.957639	38.778751
2.351032	12.422925
1.635279	20.336201
1.306496	34.728861
1.232086	88.232006
2.458030	16.276840
5.612656	25.688961
2.492761	35.938880
0.503862	18.145218
3.081653	24.373876
1.622664	12.823668
1.281678	124.173696
3.168885	207.131339
3.868058	20.209422
3.745838	14.223943
1.817826	23.265130
1.293732	9.220788
1.620351	24.009043
1.139491	35.265120
1.755134	6.812604
4.638115	19.916231
0.686273	35.126808
0.971159	31.525396
1.489278	38.289731
5.810663	2.585372
4.422273	80.247832
2.853371	85.751602
2.664678	9.201332
0.286553	3.498542
3.358905	43.484962
0.536094	7.610330
0.519413	10.078238
3.631394	58.508586
3.315648	4.531119
3.512014	14.849981
3.199077	35.669235
0.179105	8.696541
3.153974	50.478609
1.794526	40.493732
1.772122	7.361079
0.596447	60.914077
0.868889	4.048371
3.103915	6.985147
4.167943	15.319941
2.813229	33.213404
4.410208	22.937291
0.771527	21.791587
1.036082	31.497111
3.252280	31.819858
3.974717	15.270157
5.551258	15.081285
2.113746	26.846088
2.683296	82.189628
1.655152	27.805451
4.508323	45.443516
0.706602	71.271623
3.803190	39.304025
1.705522	13.793891
4.793890	93.320986
5.319972	14.331026
3.472742	12.352032
0.287621	14.182383
1.132045	47.511392
3.877631	9.282709
1.397835	33.691748
4.593747	32.546306
3.963922	31.785322
0.606159	25.481016
3.144917	31.446922
1.737077	14.772262
3.404159	42.890069
2.152180	3.085432
3.392642	65.128442
0.691231	3.628352
1.883198	16.060066
1.495909	20.013733
1.306489	10.196349
3.356017	12.883526
1.871241	16.372097
0.891746	34.091506
5.445667	12.625079
0.460536	21.393630
1.504552	52.912218
1.627356	50.006717
2.558611	24.776133
1.856453	34.611672
1.993511	4.589484
5.022003	6.597321
5.776502	23.636911
2.456885	71.323146
1.134222	39.376531
2.977866	119.662257
0.958054	31.360681
0.251781	20.383752
1.783005	11.015438
1.404474	48.083576
3.039682	33.338683
0.346044	5.282567
3.442271	18.938735
2.245554	31.696261
4.858274	14.997704
4.021864	27.288226
0.465268	23.046843
1.453277	2.647205
1.428829	24.131840
1.689908	32.577017
5.410239	17.032929
0.893510	40.785729
1.667471	6.188800
2.131476	15.581616
4.683389	4.176586
2.432684	22.790624
0.862070	6.382829
1.690612	41.494621
3.003540	25.493483
2.327404	35.386382
3.450420	26.453735
2.934792	11.533422
5.631443	20.662098
2.142412	43.743086
1.906519	94.115873
3.828491	8.061875
0.729001	47.029696
2.929194	39.026802
2.538774	31.998013
1.857460	77.812300
2.707717	81.002267
2.533481	30.467775
3.697086	6.067278
2.558478	26.132738
3.412258	18.724782
1.748166	31.484758
5.361307	4.161279
0.684995	61.111343
3.443541	19.101440
4.225251	42.696023
5.562615	3.656653
1.231181	14.326739
1.185229	37.053797
1.536123	24.109081
4.294362	53.245019
1.193304	25.351644
1.944907	50.738675
4.217667	67.416434
0.983258	39.715106
3.801181	31.112266
2.795452	58.904054
1.511227	33.823423
1.894721	6.682125
2.791534	41.636391
0.121477	3.643480
3.365566	25.261530
4.356424	58.774922
2.276925	71.097062
5.462259	14.508303
1.887427	53.841408
0.965325	26.792460
2.478509	16.305576
1.671984	22.943741
4.226470	2.967173
1.603164	134.714678
5.761706	1.687508
2.163431	36.252531
5.102926	8.597530
1.714919	49.155827
2.764950	12.644257
1.411932	13.820192
1.227780	12.425471
3.109168	40.950521
1.095053	57.562475
2.695123	16.145472
5.030672	14.504544
0.470276	12.798695
4.656604	13.945328
1.055533	22.168068
1.688692	53.073460
3.651570	56.880696
1.632280	68.681456
2.964597	1.599249
5.504453	29.391928
2.235352	68.770360
1.151447	51.457624
2.155212	3.269545
3.662037	9.533059
0.752119	36.687217
0.647455	6.275687
1.906725	37.806275
3.355157	55.798783
1.661217	21.806495
1.346225	23.565452
2.994552	81.934043
4.986522	35.957833
3.259659	22.389649
1.793408	34.522087
4.397761	50.990604
2.848595	10.124438
1.407159	82.125113
1.765258	28.567711
1.309306	22.729275
4.571944	17.216319
2.223602	25.135861
5.684760	10.699078
0.780924	113.341806
4.023817	6.558891
0.841564	9.991465
1.064781	4.554765
3.110242	60.121018
3.882601	30.556602
5.562933	27.717461
1.096400	20.632170
1.297487	11.238893
1.388899	8.565051
2.616321	8.153405
0.422912	26.053687
1.674236	45.501172
2.079642	26.842386
3.227740	38.479356
1.185890	3.809824
2.406891	30.257986
2.923257	8.078617
2.960773	53.539145
4.772722	10.424243
0.562028	27.689985
1.143617	37.786192
3.258927	29.460564
4.381779	74.571406
1.131102	14.234799
2.091043	55.344970
2.894656	18.307811
0.247396	20.918812
2.275490	36.831803
4.029747	6.850485
2.123735	4.384885
0.449058	9.121774
4.848434	10.180771
3.782623	102.641357
0.688457	55.818339
3.667733	15.734022
0.710209	24.198482
0.670233	9.253769
2.487615	85.681482
4.508660	129.930598
3.986706	32.561930
2.521528	166.696603
3.142363	76.259406
2.699951	61.297703
4.190372	7.710491
4.774007	22.789891
1.548171	20.652247
2.015798	57.496565
3.724199	9.147223
3.865308	12.602922
1.502873	45.798912
2.791984	50.715816
1.332321	52.494878
5.994018	31.624465
3.457932	103.681554
2.125453	4.038546
3.099205	45.396632
2.096620	68.434175
1.557499	2.610519
1.235431	81.931253
5.706295	33.219150
0.939538	29.984047
4.572358	10.617668
2.001390	80.995647
0.784049	70.348802
2.516649	61.602881
1.048070	14.932366
1.217139	27.571227
1.983788	6.222014
2.562372	47.374136
1.399256	10.199445
3.909238	34.128222
0.166534	5.315151
0.581648	52.257170
4.177805	11.681702
3.061004	16.297413
2.256326	75.276759
2.372604	19.196709
3.182452	93.465427
4.335046	21.826468
1.387032	36.734257
5.716225	3.044528
1.736792	11.468516
3.659875	50.958220
1.362731	44.001670
5.477682	26.349224
4.955289	30.347677
2.485075	3.614361
0.660287	33.077687
2.377116	40.903303
1.305867	20.913981
0.320049	19.949078
4.678249	21.603133
2.059921	5.085810
2.574205	57.572911
0.651149	30.917332
4.946071	24.297012
1.193314	5.700159
2.907638	14.755311
2.316161	66.195037
1.719468	5.246201
3.554883	84.015096
0.867522	78.027300
1.557552	40.781122
2.257277	19.110888
0.548014	2.775600
0.700207	16.746960
5.579125	16.719949
4.659546	53.088076
1.093585	86.142433
3.224262	20.257294
2.371008	25.892352
0.689191	10.185288
4.378347	33.772437
2.852796	16.090276
1.122217	58.773478
2.471067	39.784260
4.839950	24.906726
0.826171	81.482642
1.579182	4.975548
3.084435	23.475891
5.928565	18.843741
1.262843	28.568364
5.228062	0.761589
4.656120	34.271655
1.975050	8.670110
2.951777	13.008584
3.003379	49.470040
1.863480	103.300035
2.003331	36.176415
2.106907	30.348576
0.526439	10.745438
0.463733	37.889910
1.384076	33.434862
1.923420	3.444138
1.877114	24.090289
1.073951	49.980291
2.443790	62.601351
1.450197	106.087421
3.473392	35.568205
4.247708	18.589503
2.559700	44.510378
4.360535	6.740086
5.018073	6.803621
0.577307	24.604844
1.716119	62.980978
2.296977	1.676465
2.648909	43.684826
4.800969	11.002232
1.812193	23.165027
2.628642	34.352748
5.714792	19.007616
2.799562	170.995409
5.732391	3.008530
0.886941	11.886090
2.011422	55.096852
3.643051	49.970478
5.629846	9.769971
2.298916	67.238492
0.737275	16.644174
2.013173	24.557273
1.329579	40.313366
1.753587	42.677026
2.061448	7.583759
3.711684	9.882201
4.486555	10.502887
1.854808	124.164687
0.704024	32.316384
2.278375	13.647969
1.192636	22.413233
3.685349	52.798545
4.186684	15.688822
1.884358	21.949046
0.857553	9.723023
2.979278	25.247554
0.841069	29.633961
5.473610	8.733731
2.656839	18.217705
3.350729	13.629551
1.196357	12.515549
1.159319	2.995090
0.732203	3.630310
1.886672	36.537504
1.766937	17.842266
1.981534	78.785436
3.883034	42.368776
4.435270	22.312691
2.904426	37.742601
0.575413	15.651563
3.244159	62.451880
3.025772	46.338209
0.932859	17.149605
0.652702	90.955290
3.048142	10.531267
2.894078	18.943837
1.638627	30.451486
0.383886	10.952129
1.148586	17.400966
3.387759	5.935436
2.070200	7.941023
5.045303	12.707574
5.517449	10.824392
2.082441	101.734510
0.229607	17.357373
1.010580	48.252298
5.073831	17.788087
1.084602	48.171004
2.247837	98.138378
1.562859	7.906713
2.981037	17.568998
4.230160	10.975938
2.519684	28.124805
0.486586	46.916058
0.617983	11.713828
3.588583	14.504253
1.760396	43.097364
4.732387	30.103656
3.835426	21.707629
1.685443	41.620837
1.425818	7.268688
1.576296	34.778412
1.951165	43.522625
1.688557	56.085120
1.564903	22.294573
2.500513	43.766426
0.682115	23.250772
0.463346	22.875563
3.056080	35.548462
3.729399	197.519366
1.640542	17.978656
2.021814	23.102333
2.778310	29.695434
1.915265	27.863094
1.769875	36.280600
3.225900	62.881683
3.857795	6.253022
5.882281	6.068722
1.719791	65.501581
3.373119	6.851439
1.616303	9.800797
5.722331	18.190037
4.154001	47.021209
0.740972	11.384674
5.212059	12.623288
4.666463	20.227886
2.757375	49.083930
1.400585	51.786689
1.460073	95.718378
3.699599	50.027241
1.577507	50.679448
1.756785	21.024042
0.621545	1.275630
3.488891	46.167386
4.030130	24.374337
2.264566	68.360362
3.165190	34.244233
4.547777	10.650140
2.585388	42.665222
1.192553	106.371216
3.138139	3.005234
1.718344	23.225179
4.514208	22.332781
