# z	DM
1.290454	1732.416815
2.984580	3687.980945
4.641576	3865.440795
1.910455	2178.100939
1.083684	1008.574513
3.388721	3062.758318
2.471448	2590.479332
2.841210	3658.389215
2.611609	2718.024602
1.462148	1230.170395
4.848538	5052.804214
3.142262	3000.899432
2.655992	2159.536923
1.725896	1729.328684
1.997684	2590.526249
2.618064	2590.847125
2.104953	2474.407069
2.985966	2975.312346
4.716428	4043.664461
4.178395	4936.722102
1.351843	1605.290289
1.880250	2171.231359
5.586017	3959.334696
1.560886	1895.953919
1.151814	1463.426929
2.103369	2217.717094
4.974224	4330.020363
3.004100	2951.634982
3.348319	2567.949127
1.413128	1536.060358
1.027760	1453.719746
5.892099	4745.757228
1.543031	1364.309197
3.474475	3013.673666
3.285052	3285.695428
0.935206	1326.151701
2.783716	3273.187789
0.874376	586.872792
1.948835	1703.573471
2.499359	2890.667134
3.935267	3845.259968
0.842908	859.420740
5.240065	5471.427186
0.756653	840.661744
1.745874	1897.039025
2.247333	2509.111760
1.760184	1605.903927
0.790005	871.704664
2.402922	2699.023486
1.396596	1727.481228
3.213650	2761.939072
5.287213	3919.560140
3.041144	3071.693504
0.966139	760.505585
2.042615	1964.940083
0.946940	1104.249817
2.179515	2260.504129
5.381822	4784.901441
1.590863	1580.472498
0.714470	788.374407
2.201833	2171.443905
4.681982	4219.220540
0.982844	1019.001930
3.642604	4004.444906
2.007615	2403.414596
2.165553	2088.621773
3.819440	3697.209526
5.676995	4722.793907
1.538405	1848.439466
1.974697	2372.487494
0.648222	708.307211
1.774600	1362.818121
1.358638	1399.511415
3.707617	3752.947750
3.349330	3234.983864
1.690690	1895.028941
3.022904	2639.544297
4.276168	4270.351036
4.417258	3747.517097
4.007242	4041.606587
1.784038	2107.060569
2.292917	2242.113256
3.103009	2908.242307
1.870154	1558.327569
3.193806	1920.960127
3.920432	3513.768863
0.812536	595.822165
1.961567	2198.693056
2.952042	3108.594366
2.003779	1954.704489
2.837520	2472.354018
2.640364	2296.908205
4.826572	3704.210036
2.522324	2728.541901
4.502317	3805.104655
0.867756	1033.823398
2.862563	2225.399572
2.132208	2209.633492
4.025494	3295.127024
2.341380	2536.467626
3.811134	3668.955397
1.511326	1899.461485
2.988642	3120.950871
0.504132	236.289059
1.017509	794.284111
3.741265	3627.710505
0.381743	430.220625
0.200075	116.722919
5.330218	4769.866203
0.925479	912.673773
1.362348	1388.662210
1.290777	980.852604
2.369984	2435.151615
5.699609	4726.649943
0.714604	746.087363
4.705498	3797.633377
2.732526	2110.774884
3.240934	2988.003708
3.937641	3907.493993
4.627262	4311.930499
4.615436	4896.718023
3.630644	3643.637742
1.804054	2670.667859
4.138929	3931.882268
1.664495	1943.574594
3.104476	2826.612550
2.310329	2828.290183
4.902179	4662.472359
0.548862	570.248822
1.876408	1352.622296
0.160828	390.177204
1.601664	1982.060841
0.557135	366.243951
0.965146	832.642036
1.306037	1914.889808
1.448404	1689.220051
0.736278	926.003309
5.087751	4613.539617
1.124456	1448.191381
1.046041	1129.432410
2.733403	3053.490892
2.475534	2300.995913
2.684284	2398.107275
1.152740	995.958192
2.396878	2489.600434
0.195576	139.759605
2.121729	1865.917881
3.181870	3035.304140
1.666113	1832.154538
0.219188	79.865739
3.300007	3244.378508
1.398760	1647.348605
2.653379	2475.206405
1.170377	1508.494731
1.826863	2128.065836
3.344361	3009.534835
3.404211	2988.947724
1.505682	1834.018889
5.382964	5430.162148
3.251032	3649.367034
3.016024	2527.241210
4.900664	4485.915456
1.525420	1422.767028
0.728574	1309.474556
2.840544	3087.413295
1.098452	830.357249
1.557263	2071.531545
1.724354	2062.295047
5.612085	4658.058752
4.356235	4066.210798
2.750805	2374.139013
4.162329	4082.719282
2.280381	2350.696220
1.877668	1267.447724
0.468545	250.438341
4.614868	3862.894346
2.940557	2236.352195
1.240584	1494.860593
4.879560	3932.251882
1.469226	1700.997079
3.579776	3356.317491
3.835019	3026.838732
4.101529	4433.129710
3.953628	3727.087356
3.533710	3352.935838
2.761494	2197.304168
2.426341	2268.487166
0.802805	798.439999
0.403036	546.002479
0.906404	993.538653
3.335637	3378.686101
0.500894	661.280640
2.300614	2067.716877
1.203297	1491.559366
1.104783	1304.169401
1.545046	1526.149509
2.845495	3067.373338
1.863105	1348.184398
1.774021	2109.525686
1.296017	1051.964080
2.261254	2363.653568
3.955677	3699.248860
1.888736	2122.024570
0.992736	813.394585
2.711781	2675.337499
4.176474	4262.799727
2.744240	3056.355298
0.563210	627.000652
2.461533	2121.102114
1.264051	1388.329365
2.333582	1738.597505
1.676798	2027.912046
1.267236	1179.985361
1.589278	1769.132009
0.878691	842.288590
3.376703	3540.418623
1.315900	1577.785599
0.904482	1185.841693
4.002238	3512.728838
0.418830	660.079719
2.417566	2537.935010
1.978645	2604.801177
1.378098	1349.972381
1.948862	2106.630150
1.312442	1548.014956
0.930208	835.174545
2.076639	2361.308811
4.812564	4297.798205
2.801786	2806.332693
2.647946	2742.946925
3.232419	2597.449736
2.162350	1877.876586
4.467814	4409.169371
1.672131	1495.590509
1.685108	1688.339195
1.349027	1065.538436
0.777105	987.876089
1.672943	1476.345419
4.309648	4325.822351
3.945726	3368.484644
5.015855	4402.812657
2.781211	2163.695667
1.256368	1538.364031
1.499993	1454.694417
1.296187	2139.282831
0.631729	440.452372
2.362734	2378.957732
3.503669	3194.449316
3.586471	3963.394881
3.858420	3817.265655
0.871107	787.354906
1.978216	2438.470152
3.196872	2525.003456
1.041459	1052.104784
2.407543	2345.148235
1.728470	2248.054873
2.461910	2663.131979
5.207160	4338.270346
2.854636	2636.094491
3.097083	2990.661832
0.525835	765.271458
2.620075	2394.589626
0.987021	1131.000198
3.567014	3601.666719
3.218793	2174.644797
1.064465	1251.569198
1.730700	1673.296376
2.997601	3252.667384
1.747739	2131.395728
1.260183	715.033071
1.166917	853.826905
2.291162	2451.426693
1.816388	1653.343032
1.689033	1990.958680
5.688056	4760.508339
2.449802	2364.278923
2.484718	2547.529152
4.179920	3781.538948
2.426906	1700.960432
0.531960	420.229388
3.912574	4106.152466
3.579505	3961.918591
1.962961	2067.851934
0.664851	780.036939
1.024781	1482.606689
5.089490	4868.134599
3.014572	2905.671602
4.079919	3859.967740
1.168790	1063.240064
2.428626	2186.193507
2.532760	2624.934907
1.808247	1874.953960
2.223818	2548.961211
2.652592	3024.655120
0.666867	710.946139
2.852140	2302.028056
0.612947	651.126160
4.683327	4981.788297
2.095462	878.206316
2.318196	2115.471834
1.517860	1172.325557
5.670802	4593.212839
1.667301	1838.872378
1.985846	1783.124183
2.443588	2314.236965
3.427572	3195.416557
1.669982	1705.102117
5.609587	4726.682854
2.085162	1795.178794
1.422264	1831.928738
1.672270	2020.797662
4.082339	3339.687843
2.358670	2076.970671
2.107358	2205.833918
0.462815	426.667884
4.542855	4310.892836
3.105546	2748.655804
5.318764	4676.861225
0.749780	906.572158
3.913439	2691.787126
3.471630	3690.919313
2.513030	2324.208932
1.146107	1275.394770
0.614989	502.641911
1.916753	1356.974767
3.954473	3205.904778
1.813877	1805.072358
4.154073	4345.399093
5.154794	4197.065775
1.874404	2378.148295
2.108382	2452.559309
1.377109	1426.235721
1.810990	1862.823513
2.044953	1590.829810
5.053710	4958.157441
1.330068	794.486066
3.902612	3988.635107
1.829668	1844.318933
0.130394	200.502032
3.525104	3140.194770
1.759982	1884.582478
1.707517	1929.117345
5.595221	4478.774285
0.985249	912.381689
1.890631	1850.418268
5.012526	4522.379110
4.580767	4577.881319
3.792945	3806.449024
0.894992	1692.459800
2.667412	2563.291427
3.710078	3477.296067
2.511629	2751.355475
1.347671	1113.802380
3.859728	3809.827196
2.726946	2425.073036
1.551567	1359.325715
4.711104	3640.490688
0.580887	469.470336
2.757918	2966.273980
2.700968	2433.039355
2.391173	3042.318897
5.780819	4995.582975
1.734540	1886.604518
1.867701	1913.400389
2.522040	3038.331300
4.386712	3478.068142
2.330252	2603.869506
3.624568	3909.567440
4.609806	3909.833515
1.831338	1476.704422
5.280169	5175.333231
3.090529	3009.957538
5.829270	4536.694289
0.277207	280.853521
2.254766	2380.320235
0.423326	569.956631
1.917406	2086.963975
3.909014	3637.055078
2.667224	2375.805949
2.556782	2270.766005
1.293793	1216.160813
4.134752	3433.946015
4.069654	3744.551829
1.122804	1109.227537
0.551353	316.079749
5.334024	4558.013938
3.628394	3083.428545
1.563643	1437.230220
1.082393	1223.414148
2.737629	2619.809115
4.750941	4117.144636
1.175060	1135.878643
0.847274	888.571226
0.551620	472.145656
1.776070	1636.207242
1.980033	1744.845699
5.522635	4714.077843
1.533439	1827.640703
3.647982	3290.730070
4.182688	3420.468853
2.065499	2233.044755
1.196068	1156.150863
2.427234	2443.303761
2.550345	2767.973385
3.650373	3144.096128
1.249218	1094.881270
3.720748	3229.060075
1.555229	1822.121386
0.804619	1060.545364
1.666573	1891.026176
0.977591	1072.081109
5.634289	4050.192201
3.772283	3837.129969
1.797672	1553.548162
2.053061	2567.901201
1.809670	1623.081730
1.514525	1778.359346
5.867038	5046.795680
1.004034	653.768755
1.123766	1163.530741
1.178536	1110.908914
3.929261	4654.979118
2.644780	2661.921671
0.916101	1074.883521
1.546819	1732.994413
2.389006	2298.631566
4.417317	3489.013628
1.143574	1254.698370
0.738851	794.823992
5.031479	4478.891048
2.239134	2630.920627
5.936069	4936.673654
0.882242	996.579042
1.556173	1099.094253
1.127666	1446.398337
4.401335	4100.523274
0.860239	843.238616
3.812782	3988.848194
2.308044	1665.401831
4.551842	4068.283887
0.833312	1088.603195
1.014635	1114.881147
4.499369	3689.455348
2.431988	2929.604221
1.618253	1932.465429
1.589520	1397.940660
1.959166	1653.484188
2.366627	2732.195330
0.620033	541.841174
0.587365	623.661454
2.474471	2704.472235
1.562898	1536.602468
2.679346	3210.925046
4.341769	4500.475919
1.532090	1620.924475
3.049228	2865.105685
2.552551	2950.045779
1.432408	1491.539332
3.019258	3312.744534
5.416921	4261.016923
4.073900	3948.058130
0.650447	968.339202
1.278260	1384.199882
1.749393	1794.356380
4.344090	3984.814508
2.953065	3308.267240
3.084524	3608.769549
2.623626	2676.545666
1.270567	1472.222675
0.940057	868.507589
1.214169	1098.888266
2.446876	2640.158278
3.571237	3541.411493
5.609020	4930.127599
5.897788	5028.083862
0.676285	762.742061
5.838824	4813.799561
1.811258	1808.413506
5.943561	4854.611189
3.428041	3293.971234
4.048102	3469.480842
4.500304	4336.135216
1.085679	1166.625899
2.088832	2299.498884
1.448768	1266.802456
0.871357	473.113537
1.194941	1115.532587
0.697776	793.303556
1.903909	1549.044675
1.281817	1156.506031
2.195210	2599.598850
2.075744	1815.931439
2.876816	2546.102405
5.511513	4755.525759
5.457363	4878.146933
4.718501	3731.957096
1.487638	1780.592597
4.774922	4852.227108
0.663327	641.215458
3.122709	3513.497809
3.106170	3157.617158
0.874899	1063.945306
2.736537	3151.916282
0.967137	835.882546
5.517355	5008.357017
2.247553	2512.052498
4.137789	3578.981251
2.345399	2519.710104
1.174838	1201.062452
0.901978	991.317310
1.745887	1906.758259
5.295478	4647.628218
0.540929	759.934464
1.719893	2126.032725
2.439910	2326.479093
2.433648	1944.071358
1.287827	1571.250991
1.961313	2668.490342
0.652339	889.554268
3.936330	3681.289990
5.223865	5404.082986
2.438885	1793.621511
3.744630	3523.084488
2.902433	2615.882938
1.565200	1632.713329
4.014581	3686.965940
2.196623	2588.906478
5.202784	4734.987445
2.878888	3028.824223
1.704981	1146.889739
4.744495	4753.312202
2.945486	2758.496755
1.917715	1865.649946
3.481323	3016.568865
4.533994	3671.487295
0.429538	247.925726
1.570305	1085.258373
1.298936	1365.855067
1.657909	1272.621925
4.353740	4743.658755
2.036141	1790.723278
1.726758	872.412563
2.738888	3118.393811
1.419308	1784.006313
3.144998	2944.343036
0.506868	88.062610
1.766655	2062.372170
2.307138	2636.469079
2.502454	2308.816891
0.669068	761.378764
4.301614	4449.011115
1.908263	1804.421050
2.156129	2104.706494
5.462117	4618.261660
3.468531	3319.563324
3.422114	2895.518635
2.646626	3022.273856
5.459750	4577.301604
5.855025	5709.561751
1.775010	2109.179323
2.801670	2580.323103
0.383733	395.729099
3.869938	3421.985925
4.681143	4495.947001
2.658516	2338.684298
1.110004	1321.339890
2.007930	1841.324998
3.028949	2411.707755
4.643512	4113.482677
3.005224	2245.861211
3.566635	3795.525024
2.409874	1953.072739
2.489643	2430.133481
1.249690	1511.953060
2.155121	2200.562630
2.215375	1668.715104
0.631943	704.350703
4.353863	4049.418376
2.963938	3049.961195
0.682469	145.495692
5.020265	4382.361061
2.789826	2565.504765
1.961363	1908.078133
1.098012	1367.931861
1.602607	1591.191049
2.047703	2078.636781
2.851604	2402.611505
5.127736	5438.225365
0.382561	359.335919
1.725288	1107.852529
1.476486	951.892165
4.180161	3885.293188
2.133669	2725.469700
3.254778	4019.102155
3.203758	2716.994568
0.552080	729.360222
1.603264	1893.217704
4.963526	4888.911141
3.619485	3592.744241
5.045465	4235.643806
2.814600	3078.769166
3.194462	3015.587678
5.272601	4045.019961
4.179147	4441.416790
1.620293	2056.706437
2.858989	2835.250316
0.590495	389.685858
4.901017	5000.011152
4.740603	4232.587814
1.455538	1519.684903
1.366215	1501.676722
3.288541	3791.343714
0.136898	214.673825
1.996391	1504.093594
1.576318	2064.844303
0.660351	515.907746
1.586208	2158.452552
1.708713	1587.236661
4.239361	3551.482920
4.179549	4295.712794
4.623774	4223.454669
0.924372	1317.128042
1.197200	1076.046375
1.075205	1237.524726
2.905294	2999.941325
1.492259	1506.584898
4.139440	3874.982404
5.327819	5573.319615
0.415339	503.576628
2.235443	2312.718356
5.696117	4534.464574
2.634761	1941.612915
4.023189	3310.929848
2.538575	2254.965775
3.683460	3469.569892
1.072204	1343.493104
3.209387	3221.746315
4.150012	3866.122891
3.607567	3413.927414
1.621861	1407.290722
1.707345	2267.656069
5.707962	4783.800012
5.128258	5086.439812
2.452627	2265.275100
3.362072	3389.410510
4.150046	3614.249541
2.789869	2398.851734
0.721131	748.275692
2.270027	2669.657626
4.416062	3663.668522
1.672943	2780.025972
2.387787	2660.059171
1.236947	998.448905
4.249670	3608.696767
1.224215	1319.415111
3.666124	2876.556742
3.053593	2834.610008
5.258038	5118.728962
2.799427	3194.747912
3.365313	3065.815147
5.920240	5264.196744
1.682501	1859.655585
1.365891	1357.597845
1.748691	2025.149933
3.358603	3479.439752
2.266843	2656.759086
2.971850	2945.974446
5.637557	4848.684136
2.549860	2521.068908
3.188224	3173.288421
1.068403	873.573121
1.670571	1513.926463
4.152322	3378.869692
0.159648	265.494133
2.903373	2516.019545
3.806653	3396.664827
1.685101	1375.423349
1.567641	1398.372028
1.266157	1035.313129
3.788479	3986.560985
5.787499	4775.880539
3.425364	3037.294938
3.878519	3672.021388
1.640992	2312.223738
3.444990	3429.601484
2.978432	2514.754280
1.003332	907.612053
3.150940	2951.991656
5.247120	4733.879339
2.380565	2874.866902
4.659248	4006.286674
4.897265	4311.707513
0.745227	904.958996
4.322568	3052.358259
2.523130	3649.450030
3.076156	3511.061411
0.895969	840.476917
0.919549	1018.591309
3.521570	3685.473462
4.287818	4150.654415
5.778334	4566.803155
5.168887	4358.999246
4.165883	4062.315564
5.646328	4951.398013
3.459986	2757.762831
5.923138	5287.196608
1.858812	1977.625583
0.614692	413.997035
3.544451	3628.263298
1.333609	1274.728135
1.851866	1820.592923
1.501845	1722.432934
0.273712	215.801458
2.393645	2309.772377
0.752483	532.470370
1.297808	1211.150806
1.987560	1841.811570
2.420815	2316.453653
3.702276	3493.478209
1.252952	1323.469411
2.320759	2674.457618
3.276460	3676.309195
2.922783	3643.358069
1.071383	728.913841
4.286011	3507.345415
0.394657	604.761636
2.114537	2324.248799
1.568915	1328.867679
0.832990	266.561900
3.789185	3736.448615
4.617896	4857.580992
2.534165	2966.466956
2.691869	3371.429025
2.644237	2985.731782
1.787024	1798.974768
2.468988	2430.763016
2.617513	2408.045420
5.971563	4361.988606
1.708207	1273.512236
3.950653	3011.527386
1.496469	1431.512636
1.583191	1804.872349
0.543700	567.478864
1.018221	1372.070721
1.979992	1818.990931
4.140718	4080.657716
2.521254	2587.628759
2.120457	1695.651428
4.356549	3740.373027
3.700281	3222.984608
2.021844	1956.362026
5.864245	4875.775260
4.049934	3738.579115
1.998496	1750.463000
4.165296	3774.678883
2.675520	2602.701653
0.647492	567.489931
3.522877	3353.965250
1.951680	2333.013520
3.554516	3493.479679
2.250291	2136.372075
1.530001	1469.687484
1.563305	1945.153091
1.130725	983.559455
4.833926	4377.305991
5.450612	5504.545239
3.406392	2985.150896
0.726850	827.731349
2.325164	1896.492152
0.725512	558.262606
1.626861	1549.045079
0.532722	608.056123
5.942999	4452.741007
2.070459	2542.849636
1.491068	1448.103091
0.751156	737.617575
1.008057	1151.184320
1.322206	1035.475783
2.139310	2096.626723
0.984407	1243.033900
0.806202	581.679704
3.270753	2938.814672
2.814698	2936.833250
1.155463	763.554812
2.417377	2283.326051
1.349956	1223.723621
0.770088	1163.826431
3.503489	2801.237748
2.493380	2008.645830
2.867284	2736.596001
1.034458	1418.433210
3.727574	3154.742179
3.845096	3816.969329
2.373408	2004.561065
4.605206	4685.149564
5.899263	5010.484926
2.112793	2145.596418
3.370046	3271.037291
0.416074	522.967679
0.695325	875.116632
2.385807	2346.382919
1.115480	928.896827
0.431666	266.239242
0.666577	696.252607
0.852985	783.098247
5.192498	4429.025936
3.257121	2878.223266
3.987710	3888.441515
1.107209	1125.296752
1.675741	1401.673563
0.886914	865.712175
4.617304	4351.301126
2.145695	2079.016905
4.770087	4189.256611
3.089276	2957.342550
5.053566	4060.999608
3.421401	2491.581804
2.584598	2930.095273
0.306872	104.885229
1.644085	1392.747975
2.970450	2911.609441
5.945753	4486.345934
2.445883	2937.684549
3.176376	2838.235472
5.244272	4983.323486
0.899972	921.527615
2.528279	3164.778251
3.974164	3146.367676
1.889187	1788.899885
2.790584	2948.271536
3.439046	3532.859456
3.819279	3048.311436
1.450621	1347.342498
1.231997	1290.251263
5.108682	4499.931254
0.431274	414.817005
4.102741	3290.604474
1.295516	1099.520570
3.809509	3702.578218
2.540429	2323.687436
2.375931	2196.914961
1.747487	1405.055214
5.139050	4453.255590
1.146999	1019.783794
0.619158	794.388584
2.617854	2908.450458
0.851007	861.559908
2.734226	2603.620876
2.472062	2816.004067
3.224889	3601.525810
4.609275	4017.055819
1.794029	1492.602049
2.804216	3088.315941
2.392110	2213.623995
1.135988	1222.672955
1.914246	1448.086806
2.434994	1995.876790
0.756682	1007.835713
1.253500	1452.262011
2.169559	2976.941813
2.997491	3043.707358
2.963344	2871.030825
1.344641	2043.690221
5.480143	4614.065473
1.467349	1623.904751
2.227543	2100.886048
2.549029	2039.009549
1.794665	2055.332593
2.587430	2783.261505
1.874266	1753.566495
