 970 	 28144 	 0.36 	 42.87 	 88.43 	 144.84 	 583.85 	 0 	 0 	 0 	 0 
 385 	 1014 	 0.24 	 43.73 	 88.25 	 216.66 	 319.84 	 0 	 0 	 0 	 0 
 690 	 22317 	 0.13 	 42.46 	 88.56 	 55.14 	 195.04 	 1 	 0 	 0 	 0 
 1605 	 6469 	 0.44 	 44.10 	 89.08 	 211.52 	 759.38 	 0 	 0 	 0 	 0 
 89 	 3268 	 0.32 	 43.13 	 81.92 	 355.14 	 374.27 	 0 	 0 	 0 	 0 
 971 	 18561 	 0.46 	 43.45 	 87.03 	 19.21 	 813.74 	 0 	 0 	 0 	 0 
 387 	 19133 	 0.31 	 43.06 	 87.02 	 16.13 	 346.59 	 0 	 0 	 0 	 0 
 691 	 11627 	 0.24 	 43.13 	 84.67 	 8.03 	 236.54 	 1 	 0 	 0 	 0 
 1282 	 6531 	 0.25 	 43.62 	 84.42 	 151.52 	 124.71 	 1 	 0 	 0 	 0 
 1282 	 16243 	 0.06 	 42.01 	 82.43 	 5.97 	 122.74 	 1 	 0 	 0 	 0 
 1607 	 25235 	 0.13 	 42.75 	 88.29 	 159.91 	 135.97 	 0 	 0 	 0 	 0 
 1607 	 10286 	 0.14 	 42.93 	 84.87 	 215.08 	 131.52 	 1 	 0 	 0 	 0 
 92 	 22516 	 0.18 	 42.78 	 84.35 	 349.49 	 88.95 	 1 	 0 	 0 	 0 
 1284 	 17881 	 0.12 	 43.47 	 86.14 	 135.67 	 325.81 	 1 	 1 	 1 	 1 
 694 	 27095 	 0.94 	 44.59 	 79.98 	 7.30 	 1098.89 	 0 	 0 	 0 	 0 
 390 	 25057 	 0.54 	 43.95 	 86.70 	 233.43 	 985.87 	 1 	 0 	 0 	 0 
 980 	 24588 	 0.00 	 42.07 	 86.16 	 329.74 	 68.48 	 1 	 1 	 1 	 1 
 980 	 25277 	 0.08 	 42.44 	 88.02 	 133.97 	 141.44 	 0 	 0 	 0 	 0 
 1608 	 20271 	 1.00 	 44.03 	 86.50 	 133.15 	 1120.09 	 0 	 0 	 0 	 0 
 95 	 9050 	 0.80 	 43.94 	 82.94 	 22.83 	 1119.64 	 0 	 0 	 0 	 0 
 95 	 22039 	 0.25 	 44.23 	 84.58 	 25.52 	 247.55 	 1 	 1 	 1 	 0 
 1286 	 180 	 0.21 	 43.01 	 80.08 	 6.58 	 286.76 	 1 	 0 	 0 	 0 
 696 	 19278 	 0.23 	 42.72 	 88.27 	 329.04 	 420.83 	 0 	 0 	 0 	 0 
 1609 	 3742 	 0.18 	 43.83 	 84.92 	 208.91 	 206.29 	 1 	 0 	 0 	 0 
 984 	 27245 	 0.15 	 42.50 	 88.53 	 43.20 	 288.26 	 0 	 0 	 0 	 0 
 396 	 14928 	 0.13 	 42.61 	 86.52 	 344.63 	 194.84 	 1 	 0 	 0 	 0 
 1611 	 1931 	 0.07 	 42.70 	 83.11 	 22.77 	 99.09 	 1 	 1 	 1 	 1 
 985 	 3573 	 0.28 	 42.90 	 85.05 	 213.24 	 576.42 	 0 	 0 	 0 	 0 
 702 	 27306 	 0.06 	 42.47 	 80.12 	 8.29 	 162.74 	 1 	 0 	 0 	 0 
 398 	 13573 	 0.65 	 44.39 	 84.20 	 354.47 	 393.11 	 0 	 0 	 0 	 0 
 1294 	 29442 	 0.12 	 43.31 	 89.26 	 250.54 	 325.42 	 0 	 0 	 0 	 0 
 109 	 1306 	 0.33 	 44.20 	 86.10 	 320.83 	 645.63 	 0 	 0 	 0 	 0 
 987 	 24222 	 0.16 	 43.37 	 86.91 	 64.13 	 213.41 	 1 	 0 	 0 	 0 
 403 	 12136 	 0.07 	 42.19 	 84.02 	 350.52 	 131.43 	 1 	 0 	 0 	 0 
 1620 	 9305 	 0.27 	 43.23 	 81.01 	 19.38 	 362.91 	 1 	 0 	 0 	 0 
 1620 	 16868 	 0.09 	 43.31 	 86.16 	 140.43 	 81.51 	 1 	 0 	 0 	 0 
 110 	 767 	 0.33 	 43.56 	 82.14 	 8.61 	 642.82 	 0 	 0 	 0 	 0 
 1298 	 9749 	 0.14 	 44.00 	 87.75 	 50.68 	 261.04 	 1 	 1 	 1 	 0 
 709 	 8903 	 0.21 	 43.21 	 88.61 	 227.28 	 563.95 	 1 	 0 	 0 	 0 
 989 	 2334 	 0.04 	 42.18 	 79.89 	 4.21 	 58.76 	 1 	 0 	 0 	 0 
 1299 	 21992 	 0.21 	 42.83 	 86.68 	 55.78 	 359.36 	 1 	 0 	 0 	 0 
 407 	 24219 	 0.50 	 43.32 	 82.57 	 8.89 	 383.26 	 0 	 0 	 0 	 0 
 112 	 14732 	 0.88 	 43.90 	 84.99 	 215.81 	 960.57 	 0 	 0 	 0 	 0 
 1625 	 27582 	 0.40 	 43.32 	 87.02 	 94.74 	 647.34 	 0 	 0 	 0 	 0 
 990 	 20298 	 0.36 	 43.17 	 86.44 	 309.25 	 486.13 	 0 	 0 	 0 	 0 
 990 	 21370 	 0.38 	 43.32 	 81.78 	 350.57 	 331.71 	 0 	 0 	 0 	 0 
 713 	 16031 	 0.20 	 43.89 	 86.49 	 233.94 	 347.25 	 1 	 1 	 1 	 1 
 1300 	 25791 	 0.49 	 43.84 	 85.28 	 214.30 	 541.88 	 1 	 0 	 0 	 0 
 113 	 9778 	 0.05 	 43.19 	 86.29 	 61.99 	 159.11 	 1 	 1 	 1 	 1 
 714 	 12432 	 0.71 	 43.59 	 88.31 	 145.14 	 732.50 	 0 	 0 	 0 	 0 
 993 	 16193 	 0.28 	 43.16 	 84.72 	 325.51 	 204.74 	 0 	 0 	 0 	 0 
 993 	 26823 	 0.20 	 42.88 	 86.44 	 237.03 	 309.29 	 0 	 0 	 0 	 0 
 415 	 26844 	 0.87 	 44.19 	 86.92 	 201.46 	 1149.05 	 0 	 0 	 0 	 0 
 1636 	 9379 	 0.21 	 43.91 	 85.27 	 217.24 	 205.34 	 1 	 0 	 0 	 0 
 1636 	 11175 	 0.23 	 42.50 	 84.41 	 329.98 	 247.10 	 0 	 0 	 0 	 0 
 994 	 26572 	 0.69 	 43.86 	 87.03 	 95.73 	 851.85 	 0 	 0 	 0 	 0 
 994 	 3245 	 0.14 	 43.24 	 87.43 	 195.39 	 129.49 	 0 	 0 	 0 	 0 
 1308 	 11535 	 0.29 	 43.01 	 82.22 	 352.11 	 385.85 	 0 	 0 	 0 	 0 
 120 	 27515 	 0.11 	 43.13 	 81.58 	 354.35 	 170.19 	 1 	 0 	 0 	 0 
 120 	 4326 	 0.04 	 42.48 	 88.99 	 177.49 	 95.79 	 1 	 1 	 1 	 0 
 416 	 19131 	 0.10 	 42.36 	 86.12 	 164.37 	 87.32 	 1 	 0 	 0 	 0 
 723 	 16690 	 1.17 	 44.52 	 86.12 	 129.96 	 905.32 	 0 	 0 	 0 	 0 
 1640 	 2724 	 0.31 	 44.17 	 86.83 	 11.65 	 460.23 	 1 	 1 	 1 	 1 
 121 	 26835 	 0.26 	 43.10 	 86.80 	 15.51 	 521.77 	 1 	 0 	 0 	 0 
 418 	 10000 	 0.21 	 43.81 	 87.22 	 197.32 	 66.85 	 1 	 1 	 1 	 1 
 999 	 2803 	 0.11 	 43.02 	 86.08 	 161.58 	 138.09 	 1 	 0 	 0 	 0 
 999 	 22591 	 0.44 	 43.64 	 84.84 	 33.18 	 532.51 	 1 	 0 	 0 	 0 
 1315 	 19642 	 0.07 	 42.62 	 88.53 	 55.45 	 99.34 	 1 	 1 	 1 	 1 
 122 	 29387 	 0.55 	 44.35 	 85.05 	 39.32 	 122.33 	 1 	 0 	 0 	 0 
 419 	 17861 	 0.07 	 42.03 	 88.35 	 311.52 	 176.09 	 1 	 0 	 0 	 0 
 1645 	 9757 	 0.11 	 43.14 	 88.75 	 64.45 	 414.94 	 1 	 1 	 1 	 1 
 732 	 23440 	 0.17 	 43.04 	 80.45 	 17.91 	 299.00 	 0 	 0 	 0 	 0 
 1002 	 22526 	 0.03 	 42.01 	 88.36 	 30.43 	 100.03 	 0 	 0 	 0 	 0 
 125 	 8560 	 0.29 	 43.34 	 80.06 	 7.95 	 220.53 	 0 	 0 	 0 	 0 
 735 	 17883 	 0.27 	 43.01 	 85.36 	 35.15 	 499.27 	 0 	 0 	 0 	 0 
 735 	 4414 	 0.04 	 42.18 	 84.90 	 333.45 	 81.59 	 1 	 0 	 0 	 0 
 735 	 27131 	 0.29 	 43.35 	 84.49 	 350.86 	 413.17 	 0 	 0 	 0 	 0 
 1326 	 23823 	 1.15 	 44.54 	 87.18 	 198.99 	 1171.61 	 0 	 0 	 0 	 0 
 1007 	 23976 	 0.27 	 43.51 	 86.78 	 235.77 	 224.66 	 1 	 0 	 0 	 0 
 427 	 12473 	 0.07 	 42.45 	 79.72 	 353.99 	 84.35 	 1 	 0 	 0 	 0 
 127 	 16559 	 0.16 	 43.20 	 82.29 	 3.70 	 134.56 	 0 	 0 	 0 	 0 
 1656 	 29254 	 0.10 	 42.72 	 87.98 	 155.81 	 248.04 	 0 	 0 	 0 	 0 
 1329 	 8263 	 0.47 	 43.56 	 88.15 	 134.09 	 632.08 	 0 	 0 	 0 	 0 
 429 	 4416 	 0.26 	 42.79 	 86.32 	 315.29 	 241.53 	 0 	 0 	 0 	 0 
 742 	 9832 	 0.12 	 42.24 	 81.84 	 351.35 	 70.61 	 0 	 0 	 0 	 0 
 128 	 14801 	 0.19 	 42.54 	 79.82 	 354.70 	 215.28 	 0 	 0 	 0 	 0 
 1659 	 13486 	 0.49 	 43.72 	 86.24 	 167.97 	 289.24 	 0 	 0 	 0 	 0 
 1659 	 6606 	 0.27 	 44.21 	 79.95 	 5.69 	 88.79 	 1 	 0 	 0 	 0 
 1332 	 9866 	 0.07 	 43.07 	 88.82 	 218.42 	 149.27 	 1 	 1 	 1 	 1 
 1332 	 11266 	 0.22 	 43.08 	 88.15 	 132.64 	 218.42 	 0 	 0 	 0 	 0 
 1020 	 29791 	 0.34 	 43.14 	 82.85 	 25.06 	 537.71 	 0 	 0 	 0 	 0 
 746 	 23811 	 0.13 	 42.79 	 84.48 	 352.67 	 142.96 	 0 	 0 	 0 	 0 
 435 	 16590 	 0.16 	 42.62 	 84.45 	 347.88 	 283.76 	 0 	 0 	 0 	 0 
 1662 	 4207 	 0.41 	 43.07 	 81.96 	 351.65 	 393.54 	 0 	 0 	 0 	 0 
 138 	 10606 	 0.16 	 43.53 	 79.50 	 355.24 	 377.53 	 1 	 0 	 0 	 0 
 1021 	 8306 	 0.12 	 43.90 	 87.45 	 26.05 	 257.67 	 1 	 1 	 1 	 1 
 1339 	 4307 	 0.24 	 42.98 	 87.25 	 269.70 	 386.40 	 0 	 0 	 0 	 0 
 436 	 18537 	 0.11 	 42.51 	 81.99 	 350.77 	 217.93 	 1 	 0 	 0 	 0 
 750 	 25906 	 0.11 	 44.10 	 82.67 	 13.30 	 144.73 	 1 	 1 	 1 	 1 
 750 	 16539 	 0.41 	 43.79 	 79.60 	 356.78 	 557.75 	 0 	 0 	 0 	 0 
 1666 	 13564 	 0.27 	 42.79 	 88.37 	 321.84 	 379.58 	 0 	 0 	 0 	 0 
 141 	 1751 	 0.08 	 42.97 	 86.75 	 340.67 	 251.36 	 1 	 0 	 0 	 0 
 1024 	 22274 	 0.24 	 42.74 	 88.28 	 143.45 	 597.20 	 0 	 0 	 0 	 0 
 1340 	 4754 	 0.61 	 43.72 	 81.12 	 16.92 	 219.02 	 0 	 0 	 0 	 0 
 751 	 18931 	 0.14 	 43.66 	 86.42 	 206.90 	 197.99 	 0 	 0 	 0 	 0 
 1667 	 21574 	 0.24 	 43.42 	 82.25 	 6.99 	 271.95 	 1 	 0 	 0 	 0 
 143 	 12486 	 0.43 	 44.56 	 82.36 	 8.69 	 421.66 	 1 	 1 	 1 	 1 
 444 	 12966 	 1.31 	 44.27 	 86.59 	 52.85 	 1571.75 	 0 	 0 	 0 	 0 
 1026 	 4734 	 0.30 	 43.64 	 82.35 	 8.16 	 375.47 	 1 	 0 	 0 	 0 
 1344 	 24624 	 0.12 	 42.07 	 86.55 	 17.80 	 136.72 	 0 	 0 	 0 	 0 
 752 	 24472 	 0.60 	 44.49 	 86.36 	 129.02 	 483.16 	 1 	 0 	 0 	 0 
 752 	 5774 	 0.76 	 44.65 	 86.02 	 132.63 	 736.64 	 1 	 0 	 0 	 0 
 146 	 12892 	 0.33 	 44.07 	 82.09 	 348.48 	 323.97 	 0 	 0 	 0 	 0 
 1029 	 10616 	 0.10 	 42.23 	 86.37 	 57.28 	 155.31 	 1 	 0 	 0 	 0 
 451 	 21536 	 0.55 	 44.02 	 87.29 	 273.46 	 472.53 	 1 	 0 	 0 	 0 
 1676 	 832 	 0.15 	 42.05 	 88.74 	 227.24 	 457.32 	 0 	 0 	 0 	 0 
